"","CardNames","DeckCount","Winrate95Min"
"1","Ash Barrens",97,62.5
"2","Snow-Covered Island",50,62.4
"3","Chromatic Star",79,62.4
"4","Preordain",77,62.1
"5","Deadly Dispute",86,62.1
"6","Reckoner's Bargain",48,61.8
"7","Brainstorm",51,61.8
"8","Drossforge Bridge",78,61.7
"9","Spare Supplies",18,61.6
"10","Counterspell",76,61.6
"11","Evolving Wilds",47,61.5
"12","Vault of Whispers",73,61.4
"13","Swamp",88,61.4
"14","Experimental Synthesizer",95,61.4
"15","Ichor Wellspring",113,61.4
"16","Great Furnace",113,61.4
"17","Galvanic Blast",106,61.3
"18","Frogmite",46,61.2
"19","Myr Enforcer",46,61.2
"20","Blood Fountain",48,61.2
"21","Augur of Bolas",52,61.2
"22","Electrickery",14,61.1
"23","Makeshift Munitions",99,61.1
"24","Mystical Teachings",19,61
"25","Gurmag Angler",77,61
"26","Journey to Nowhere",20,60.8
"27","Lightning Bolt",98,60.8
"28","Mountain",112,60.8
"29","Mistvault Bridge",39,60.7
"30","Snow-Covered Mountain",27,60.6
"31","Silverbluff Bridge",44,60.5
"32","Suffocating Fumes",44,60.4
"33","Krark-Clan Shaman",35,60.3
"34","Golden Egg",26,60.2
"35","Plains",79,60.2
"36","Bojuka Bog",4,60
"37","Echoing Truth",13,60
"38","Ponder",38,60
"39","Cast Down",46,60
"40","Sea Gate Oracle",23,59.9
"41","Myr Retriever",24,59.9
"42","Snuff Out",44,59.9
"43","Thraben Inspector",57,59.9
"44","Mulldrifter",22,59.8
"45","Ephemerate",22,59.8
"46","Thorn of the Black Rose",46,59.8
"47","Fire // Ice",8,59.7
"48","Snow-Covered Plains",23,59.7
"49","Faerie Seer",50,59.7
"50","Ninja of the Deep Hours",49,59.7
