"","CardNames","DeckCount","WinrateAverage"
"1","Ichor Wellspring",113,64.8
"2","Great Furnace",113,64.8
"3","Mountain",112,64.2
"4","Galvanic Blast",106,64.8
"5","Makeshift Munitions",99,64.7
"6","Lightning Bolt",98,64.4
"7","Ash Barrens",97,66.1
"8","Experimental Synthesizer",95,65.1
"9","Swamp",88,65.2
"10","Deadly Dispute",86,65.9
"11","Chromatic Star",79,66.4
"12","Plains",79,64.4
"13","Drossforge Bridge",78,65.7
"14","Preordain",77,66.2
"15","Gurmag Angler",77,65.1
"16","Counterspell",76,65.8
"17","Vault of Whispers",73,65.6
"18","Thraben Inspector",57,64.7
"19","Seeker of the Way",53,64.5
"20","Augur of Bolas",52,66.2
"21","Glint Hawk",51,64.4
"22","Spellstutter Sprite",51,64.6
"23","Brainstorm",51,66.8
"24","Faerie Seer",50,64.9
"25","Snow-Covered Island",50,67.4
"26","Ninja of the Deep Hours",49,64.9
"27","Reckoner's Bargain",48,67
"28","Blood Fountain",48,66.4
"29","Ancient Den",48,64
"30","Boros Garrison",48,64.6
"31","Kor Skyfisher",47,63.8
"32","Evolving Wilds",47,66.8
"33","Frogmite",46,66.6
"34","Myr Enforcer",46,66.6
"35","Thorn of the Black Rose",46,65.2
"36","Cast Down",46,65.4
"37","Faithless Looting",45,64.6
"38","Silverbluff Bridge",44,65.9
"39","Snuff Out",44,65.5
"40","Suffocating Fumes",44,65.9
"41","Ice Tunnel",42,65.1
"42","Kuldotha Rebirth",41,62.5
"43","Island",41,63.3
"44","Mistvault Bridge",39,66.4
"45","Rustvale Bridge",39,63.9
"46","Ponder",38,65.9
"47","Voldaren Epicure",37,62.5
"48","Echoing Decay",36,64.7
"49","Krark-Clan Shaman",35,66.4
"50","Wind-Scarred Crag",34,64.2
