"","CardNames","DeckCount","WinrateAverage"
"1","Ramosian Rally",2,84.6
"2","Stone Rain",1,80
"3","Gurmag Angler",1,77.8
"4","Counterspell",1,77.8
"5","Devour Flesh",2,76.5
"6","Ob Nixilis's Cruelty",2,76.5
"7","Circle of Protection: Green",5,75.7
"8","Student of Ojutai",2,75
"9","Mutagenic Growth",1,75
"10","Gigadrowse",1,75
"11","Snow-Covered Mountain",1,75
"12","Reckoner's Bargain",1,75
"13","Debt to the Kami",7,73.6
"14","Serrated Arrows",4,73.3
"15","Distress",2,73.3
"16","Pyromatics",3,73.1
"17","Turn Aside",3,72.7
"18","Envelop",3,72.7
"19","Makeshift Munitions",11,71.8
"20","Scattershot",9,71.6
"21","Clear the Mind",2,71.4
"22","Soul Reap",2,71.4
"23","Trespasser's Curse",2,71.4
"24","Jace's Erasure",1,71.4
"25","Snap",1,71.4
"26","Azure Fleet Admiral",1,71.4
"27","Dinrova Horror",1,71.4
"28","Agony Warp",1,71.4
"29","Palace Sentinels",3,70.8
"30","Curfew",8,70.5
"31","Nature's Claim",10,69.9
"32","Shenanigans",16,69.6
"33","Hallow",3,69.6
"34","Beetleback Chief",3,69.6
"35","Nameless Inversion",3,69.6
"36","Sylvok Lifestaff",3,69.6
"37","Serene Heart",15,69.2
"38","Unexpected Fangs",21,69.1
"39","Bojuka Bog",4,69
"40","Crop Rotation",4,69
"41","Stonehorn Dignitary",15,68.8
"42","Fangren Marauder",9,68.8
"43","Deep Analysis",2,68.8
"44","Masked Vandal",7,68.5
"45","Exhume",2,68.4
"46","Nature's Chant",12,68.2
"47","Holy Light",3,68.2
"48","Repeal",4,67.6
"49","Negate",18,67.4
"50","Patrician's Scorn",21,67.3
