"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity - Boros Monarch - Dimir Faeries,Izzet Faeries - Dimir Control,Affinity,Affinity - Boros Monarch - Dimir Faeries,Affinity - Boros Monarch - Dimir Faeries
"Tiers 1.5",Burn - Rakdos Goblins - Azorius Familiars - Black   Burn - Bogles,Tron - Azorius Familiars - Boros Bully / Flashback - Affinity - Jeskai Ephemerate,Azorius Familiars - Dimir Faeries - Izzet Faeries - Boros Monarch - Tron - Rakdos Goblins - Boros Bully / Flashback - Burn,Azorius Familiars - Izzet Faeries - Rakdos Goblins - Tron - Burn - Boros Bully / Flashback,Azorius Familiars - Izzet Faeries - Rakdos Goblins - Tron - Burn - Boros Bully / Flashback
"Tiers 2",Tron - Boros Bully / Flashback - Cycle   Storm,Rakdos Goblins - Dimir Faeries - Cycle   Storm - Burn - Boros Monarch - Bogles - Black   Burn,Dimir Control - Bogles - Black   Burn - Cycle   Storm,Dimir Control - Bogles - Black   Burn - Cycle   Storm,Dimir Control - Bogles - Black   Burn - Cycle   Storm
"Tiers 2.5",Dimir Control - Mono Blue Faeries - Izzet Faeries - Mono   Blue - Jeskai Ephemerate,Mono   Blue - Mono Blue Faeries,Jeskai Ephemerate - Mono   Blue - Mono Blue Faeries,Jeskai Ephemerate - Mono   Blue - Mono Blue Faeries,Jeskai Ephemerate - Mono   Blue - Mono Blue Faeries
