"","CardNames","DeckCount","WinrateAverage"
"1","Auriok Champion",2,87.5
"2","Conclave Mentor",2,87.5
"3","Heliod, Sun-Crowned",2,87.5
"4","Spike Feeder",2,87.5
"5","Collected Company",2,87.5
"6","Gavony Township",2,87.5
"7","Ardent Plea",3,82.6
"8","Augur of Autumn",3,81.8
"9","Gravecrawler",1,81.8
"10","Merfolk Secretkeeper",1,81.8
"11","Rotting Rats",1,81.8
"12","Stitcher's Supplier",1,81.8
"13","Glimpse the Unthinkable",1,81.8
"14","Wonder",2,81.2
"15","Liliana of the Veil",4,80
"16","Academy Ruins",3,80
"17","Brainstone",1,80
"18","Glint-Nest Crane",1,80
"19","Hengegate Pathway",1,80
"20","Flooded Grove",1,80
"21","Unearth",1,80
"22","Asmoranomardicadaistinaculdacar",1,80
"23","Blazing Rootwalla",1,80
"24","Flameblade Adept",1,80
"25","Hollow One",1,80
"26","Insolent Neonate",1,80
"27","Burning Inquiry",1,80
"28","Goblin Lore",1,80
"29","Burrenton Forge-Tender",4,79.4
"30","Chancellor of the Forge",2,78.9
"31","Wavesifter",2,78.9
"32","Glimpse of Tomorrow",2,78.9
"33","Khalni Garden",2,78.9
"34","Assassin's Trophy",5,78.8
"35","Vengevine",4,78.8
"36","The Underworld Cookbook",2,77.8
"37","Bonesplitter",1,77.8
"38","Swiftfoot Boots",1,77.8
"39","Temur Battle Rage",1,77.8
"40","Barren Moor",1,77.8
"41","Search for Azcanta",1,77.8
"42","Destiny Spinner",1,77.8
"43","Sanctum Weaver",1,77.8
"44","Enchantress's Presence",1,77.8
"45","Greater Auramancy",1,77.8
"46","Nine Lives",1,77.8
"47","Solemnity",1,77.8
"48","Solitary Confinement",1,77.8
"49","Sterling Grove",1,77.8
"50","Lonely Sandbar",8,77.6
