"","CardNames","DeckCount","WinrateAverage"
"1","Lurrus of the Dream-Den",241,73.1
"2","Engineered Explosives",221,72.4
"3","Alpine Moon",174,72.8
"4","Force of Vigor",163,73.7
"5","Mystical Dispute",146,72.6
"6","Endurance",145,72.7
"7","Nihil Spellbomb",139,73.6
"8","Pithing Needle",138,72.5
"9","Veil of Summer",138,72.3
"10","Relic of Progenitus",133,72.4
"11","Dress Down",124,72.9
"12","Thoughtseize",112,72.6
"13","Path to Exile",105,73.2
"14","Sanctifier en-Vec",105,72.9
"15","Spell Pierce",105,73.6
"16","Kolaghan's Command",97,73.3
"17","Terminate",92,73.8
"18","Tourach, Dread Cantor",83,73.9
"19","Yorion, Sky Nomad",82,73.7
"20","Torpor Orb",75,73
"21","Soul-Guide Lantern",73,70.2
"22","Prismatic Ending",72,73.2
"23","Chalice of the Void",66,71.8
"24","Emrakul, the Promised End",66,75.3
"25","Flusterstorm",61,72
"26","Force of Negation",61,73.2
"27","Aether Gust",60,70.2
"28","Blood Moon",56,72.4
"29","Dovin's Veto",55,72.2
"30","Subtlety",52,74.1
"31","Lightning Helix",50,75.2
"32","Rest in Peace",49,69.6
"33","Void Mirror",45,72.1
"34","Jace, the Mind Sculptor",42,72.5
"35","Seal of Cleansing",40,73.6
"36","Cathar Commando",39,73.3
"37","Wear // Tear",37,70.6
"38","Leyline of Sanctity",32,72.9
"39","Outland Liberator",29,72
"40","Fury",28,71.5
"41","Smash to Smithereens",28,71.6
"42","Foundation Breaker",27,73.8
"43","Knight of Autumn",27,74.8
"44","Fatal Push",26,72.4
"45","Tormod's Crypt",26,72.3
"46","Deflecting Palm",25,72.5
"47","Emrakul, the Aeons Torn",25,70.7
"48","Kaheera, the Orphanguard",25,70.2
"49","Celestial Purge",25,70.9
"50","Pyrite Spellbomb",24,77.2
