"","CardNames","DeckCount","Winrate95Min"
"1","Expressive Iteration",212,71.1
"2","Lightning Bolt",266,71
"3","Steam Vents",284,71
"4","Misty Rainforest",220,70.8
"5","Kroxa, Titan of Death's Hunger",98,70.7
"6","Thoughtseize",154,70.7
"7","Flooded Strand",216,70.7
"8","Mishra's Bauble",213,70.7
"9","Scalding Tarn",271,70.7
"10","Force of Negation",103,70.6
"11","Windswept Heath",145,70.6
"12","Breeding Pool",154,70.6
"13","Eladamri's Call",39,70.5
"14","Springleaf Drum",92,70.5
"15","Temple Garden",108,70.5
"16","Unholy Heat",193,70.5
"17","Abundant Growth",73,70.4
"18","Ice-Fang Coatl",63,70.3
"19","Snow-Covered Plains",102,70.2
"20","Dragon's Rage Channeler",178,70.2
"21","Death's Shadow",75,70.1
"22","Puresteel Paladin",87,70.1
"23","Colossus Hammer",87,70.1
"24","Sigarda's Aid",87,70.1
"25","Ketria Triome",115,70.1
"26","Inquisition of Kozilek",121,70.1
"27","Swamp",117,70.1
"28","Island",156,70.1
"29","Eternal Witness",69,70
"30","Ephemerate",79,70
"31","Omnath, Locus of Creation",83,70
"32","Inkmoth Nexus",95,70
"33","Esper Sentinel",105,70
"34","Watery Grave",105,70
"35","Fury",134,70
"36","Polluted Delta",171,70
"37","Fatal Push",97,69.9
"38","Counterspell",127,69.9
"39","Drown in the Loch",92,69.8
"40","Shadowspear",125,69.8
"41","Stomping Ground",171,69.8
"42","Snow-Covered Island",96,69.7
"43","Kolaghan's Command",112,69.7
"44","Hallowed Fountain",128,69.7
"45","Blood Crypt",125,69.7
"46","Bloodstained Mire",137,69.7
"47","Ragavan, Nimble Pilferer",206,69.7
"48","Wooded Foothills",182,69.6
"49","Silent Clearing",81,69.5
"50","Spreading Seas",92,69.5
