"","CardNames","DeckCount","Winrate95Min"
"1","Force of Vigor",163,71
"2","Emrakul, the Promised End",66,70.8
"3","Lurrus of the Dream-Den",241,70.8
"4","Nihil Spellbomb",139,70.6
"5","Meddling Mage",19,70.5
"6","Tourach, Dread Cantor",83,70.2
"7","Terminate",92,70.2
"8","Spell Pierce",105,70.2
"9","Lightning Helix",50,70.1
"10","Alpine Moon",174,70.1
"11","Engineered Explosives",221,70
"12","Path to Exile",105,69.8
"13","Kolaghan's Command",97,69.7
"14","Dress Down",124,69.7
"15","Endurance",145,69.7
"16","Pyrite Spellbomb",24,69.6
"17","Yorion, Sky Nomad",82,69.6
"18","Mystical Dispute",146,69.6
"19","Sanctifier en-Vec",105,69.5
"20","Pithing Needle",138,69.5
"21","Thoughtseize",112,69.3
"22","Relic of Progenitus",133,69.3
"23","Dark Confidant",13,69.2
"24","Subtlety",52,69.2
"25","Veil of Summer",138,69.2
"26","Prismatic Ending",72,69
"27","Torpor Orb",75,68.8
"28","Necromentia",16,68.6
"29","Force of Negation",61,68.6
"30","Obstinate Baloth",21,68
"31","Seal of Cleansing",40,68
"32","Cathar Commando",39,67.6
"33","Knight of Autumn",27,67.5
"34","Blood Moon",56,67.5
"35","Duress",11,67.4
"36","Scavenging Ooze",13,67.4
"37","Flusterstorm",61,67.4
"38","Chalice of the Void",66,67.4
"39","Dovin's Veto",55,67.3
"40","Crime // Punishment",17,67
"41","Foundation Breaker",27,67
"42","Jace, the Mind Sculptor",42,66.9
"43","Leyline of Sanctity",32,66.7
"44","Void Mirror",45,66.6
"45","Grafdigger's Cage",20,66.1
"46","Soul-Guide Lantern",73,66.1
"47","Brazen Borrower",15,65.5
"48","Fatal Push",26,65.5
"49","Blacksmith's Skill",9,65.4
"50","Tormod's Crypt",26,65.2
