"","Artist","NoCopies","Winrate"
"1","Rob Alexander",4169,0.729
"2","Anastasia Ovchinnikova",1338,0.734
"3","Christopher Rush",1265,0.731
"4","John Stanko",1146,0.727
"5","Eric Deschamps",932,0.732
"6","Mark Poole",906,0.729
"7","Chippy",888,0.729
"8","Jung Park",868,0.736
"9","Simon Dominic",863,0.718
"10","Aleksi Briclot",839,0.726
"11","Martina Fackova",712,0.728
"12","Philip Straub",703,0.728
"13","Kari Christensen",692,0.731
"14","Shelly Wan",686,0.732
"15","Howard Lyon",686,0.735
"16","Vincent Proce",676,0.732
"17","Titus Lunter",631,0.719
"18","Jason Chan",629,0.727
"19","Svetlin Velinov",559,0.731
"20","Chris Rallis",555,0.719
"21","Ron Spears",542,0.726
"22","Randy Vargas",499,0.731
"23","Adam Paquette",487,0.713
"24","Anthony S. Waters",486,0.734
"25","Cyril Van Der Haegen",480,0.736
"26","Tomasz Jedruszek",473,0.72
"27","Alayna Danner",470,0.728
"28","Chase Stone",466,0.725
"29","Lake Hurwitz",459,0.718
"30","Evan Shipard",444,0.724
"31","Raoul Vitale",443,0.731
"32","Izzy",432,0.732
"33","Vance Kovacs",428,0.729
"34","Jesper Myrfors",403,0.718
"35","Dmitry Burmak",394,0.733
"36","Daarken",394,0.723
"37","Chris Rahn",393,0.728
"38","Mike Bierek",392,0.73
"39","Tom Wänerstrand",378,0.721
"40","Terese Nielsen",374,0.716
"41","Yeong-Hao Han",363,0.721
"42","Iain McCaig",355,0.73
"43","Paul Scott Canavan",354,0.739
"44","Franz Vohwinkel",349,0.724
"45","John Avon",348,0.697
"46","Ryan Pancoast",348,0.723
"47","Kev Walker",345,0.735
"48","Seb McKinnon",340,0.729
"49","Ekaterina Burmak",329,0.724
"50","Jonas De Ro",317,0.719
"51","Douglas Shuler",316,0.722
"52","Greg Staples",316,0.733
"53","Amy Weber",304,0.734
"54","Michael C. Hayes",303,0.723
"55","Mark Zug",302,0.712
"56","Pete Venters",291,0.723
"57","Raymond Swanland",290,0.717
"58","Mark Tedin",288,0.711
"59","Jean-Sébastien Rossbach",286,0.725
"60","Bastien L. Deharme",284,0.739
"61","Sam Burley",272,0.721
"62","Lucas Graciano",262,0.722
"63","Todd Lockwood",260,0.721
"64","Slawomir Maniak",252,0.73
"65","James Paick",238,0.716
