"","CardNames","DeckCount","WinrateAverage"
"1","Endurance",139,73.1
"2","Mystical Dispute",129,71.9
"3","Force of Vigor",127,73.2
"4","Relic of Progenitus",112,72.1
"5","Engineered Explosives",106,70.6
"6","Magus of the Moon",85,73.8
"7","Subtlety",81,71.8
"8","Chalice of the Void",74,72.5
"9","Flusterstorm",69,71.3
"10","Pithing Needle",65,70.8
"11","Veil of Summer",65,72.9
"12","Dress Down",60,70.2
"13","Emrakul, the Promised End",48,74.7
"14","Fury",47,72.2
"15","Boseiju, Who Endures",47,71.9
"16","Meddling Mage",47,73.4
"17","Blood Moon",46,71.6
"18","Yorion, Sky Nomad",42,74
"19","Thoughtseize",41,72.3
"20","Necromentia",37,72.6
"21","Path to Exile",37,70.9
"22","Leyline of Sanctity",36,72.7
"23","Foundation Breaker",35,73.2
"24","Jace, the Mind Sculptor",34,71.4
"25","Soul-Guide Lantern",34,69.6
"26","Spell Pierce",34,69.7
"27","Crime // Punishment",34,71.9
"28","Alpine Moon",33,69.5
"29","Outland Liberator",31,73.2
"30","Dovin's Veto",30,74.6
"31","Sanctifier en-Vec",29,69.7
"32","March of Otherworldly Light",29,71.7
"33","Leyline of the Void",27,71.1
"34","Lavinia, Azorius Renegade",26,72.6
"35","Tormod's Crypt",25,70.4
"36","Teferi, Time Raveler",25,73.9
"37","Rest in Peace",25,69
"38","Ensnaring Bridge",23,70.1
"39","Torpor Orb",21,67.9
"40","Knight of Autumn",21,74
"41","Supreme Verdict",21,72.9
"42","Nature's Claim",20,66.7
"43","Walking Ballista",19,69.3
"44","Liquimetal Coating",19,69.4
"45","Chandra, Awakened Inferno",18,70.8
"46","Hushbringer",17,73.4
"47","Force of Negation",17,69.1
"48","Dismember",15,68
"49","Blacksmith's Skill",15,73.3
"50","Aether Gust",15,67.5
