"","CardNames","DeckCount","Winrate95Min"
"1","Misty Rainforest",189,70.4
"2","Boseiju, Who Endures",160,70
"3","Endurance",92,69.7
"4","Breeding Pool",101,69.6
"5","Hallowed Fountain",89,69.4
"6","Stomping Ground",97,69.4
"7","Steam Vents",165,69.4
"8","Wooded Foothills",109,69.3
"9","Gilded Goose",10,69.1
"10","Windswept Heath",80,69.1
"11","Flooded Strand",128,69.1
"12","Otawara, Soaring City",143,68.9
"13","Ketria Triome",61,68.8
"14","Teferi, Time Raveler",70,68.8
"15","Unholy Heat",88,68.8
"16","Forest",131,68.7
"17","Violent Outburst",51,68.6
"18","Brazen Borrower",59,68.6
"19","Shardless Agent",50,68.5
"20","Force of Negation",53,68.5
"21","Fury",70,68.5
"22","Temple Garden",55,68.4
"23","Solitude",56,68.4
"24","Snow-Covered Island",66,68.4
"25","Island",110,68.4
"26","Abundant Growth",38,68.3
"27","Scalding Tarn",136,68.3
"28","Omnath, Locus of Creation",46,68.2
"29","Oath of Nissa",16,68.1
"30","Snow-Covered Forest",36,68.1
"31","Eladamri's Call",42,68.1
"32","Raugrin Triome",50,68.1
"33","Titania, Protector of Argoth",10,68
"34","Ice-Fang Coatl",29,68
"35","Prismatic Ending",60,67.9
"36","Nurturing Peatland",34,67.8
"37","Cavern of Souls",47,67.8
"38","Blood Artist",32,67.7
"39","Strangleroot Geist",33,67.7
"40","Wall of Roots",33,67.7
"41","Yawgmoth, Thran Physician",33,67.7
"42","Young Wolf",33,67.7
"43","Eldritch Evolution",33,67.7
"44","Twilight Mire",33,67.7
"45","Wrenn and Six",56,67.7
"46","Sacred Foundry",66,67.6
"47","Spirebluff Canal",87,67.6
"48","Snow-Covered Plains",42,67.5
"49","Plains",67,67.5
"50","Lightning Bolt",122,67.5
