"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1974,0.719
"2","Anastasia Ovchinnikova",988,0.725
"3","Christopher Rush",816,0.716
"4","Mark Poole",702,0.715
"5","Shelly Wan",544,0.729
"6","Adam Paquette",486,0.712
"7","Eric Deschamps",459,0.713
"8","Alayna Danner",439,0.714
"9","Jason Chan",372,0.716
"10","Simon Dominic",361,0.708
"11","Vance Kovacs",356,0.712
"12","Randy Vargas",352,0.732
"13","Mark Zug",348,0.719
"14","Ekaterina Burmak",340,0.716
"15","Izzy",337,0.733
"16","Chippy",333,0.701
"17","Philip Straub",331,0.713
"18","Chris Ostrowski",323,0.722
"19","John Stanko",323,0.707
"20","Ryan Pancoast",318,0.728
"21","John Avon",317,0.717
"22","Chris Rallis",306,0.731
"23","Kari Christensen",304,0.726
"24","Vincent Proce",300,0.721
"25","Cyril Van Der Haegen",297,0.719
"26","Titus Lunter",290,0.711
"27","Aleksi Briclot",278,0.7
"28","Raoul Vitale",269,0.726
"29","Franz Vohwinkel",269,0.723
"30","Svetlin Velinov",260,0.713
"31","Anthony S. Waters",252,0.729
"32","Paul Scott Canavan",251,0.724
"33","Ron Spears",250,0.712
"34","Lucas Graciano",239,0.703
"35","Kev Walker",235,0.722
"36","Jean-Sébastien Rossbach",233,0.72
"37","Evan Shipard",232,0.731
"38","Chase Stone",231,0.719
"39","Martina Fackova",230,0.703
"40","Chris Rahn",228,0.71
"41","Jason Rainville",227,0.715
"42","Zezhou Chen",215,0.713
"43","Yeong-Hao Han",206,0.719
"44","Richard Whitters",204,0.737
"45","Greg Staples",197,0.702
"46","Mark Tedin",197,0.693
"47","Christine Choi",193,0.731
"48","Anson Maddocks",189,0.722
"49","Howard Lyon",189,0.708
"50","Raymond Swanland",187,0.7
"51","Cliff Childs",181,0.718
"52","Lake Hurwitz",180,0.731
"53","Jesper Myrfors",173,0.718
"54","Nicholas Gregory",170,0.727
"55","Jung Park",160,0.723
"56","Dmitry Burmak",158,0.73
"57","Douglas Shuler",158,0.703
"58","Heather Hudson",157,0.733
"59","Matt Stewart",157,0.708
"60","Mike Bierek",151,0.725
"61","Pete Venters",151,0.705
"62","Warren Mahy",147,0.699
"63","Jonas De Ro",146,0.713
"64","Yongjae Choi",145,0.718
"65","Bastien L. Deharme",142,0.732
"66","Mark Winters",140,0.731
"67","Terese Nielsen",140,0.688
"68","Iain McCaig",137,0.702
"69","John Matson",136,0.742
"70","Steve Argyle",132,0.684
"71","James Paick",129,0.689
"72","Sam Burley",127,0.725
"73","Seb McKinnon",125,0.736
"74","Greg Hildebrandt",125,0.725
"75","Richard Wright",124,0.704
"76","Tom Wänerstrand",120,0.717
"77","Martina Pilcerova",119,0.721
