"","CardNames","DeckCount","Winrate95Min"
"1","Force of Vigor",127,70.1
"2","Endurance",139,70.1
"3","Magus of the Moon",85,70
"4","Emrakul, the Promised End",48,69.6
"5","Mystical Dispute",129,68.8
"6","Relic of Progenitus",112,68.7
"7","Yorion, Sky Nomad",42,68.5
"8","Veil of Summer",65,68.4
"9","Dovin's Veto",30,68.3
"10","Chalice of the Void",74,68.3
"11","Meddling Mage",47,68.2
"12","Subtlety",81,67.8
"13","Necroplasm",8,67.6
"14","Foundation Breaker",35,67.2
"15","Engineered Explosives",106,67.1
"16","Fury",47,67
"17","Flusterstorm",69,67
"18","Leyline of Sanctity",36,66.8
"19","Boseiju, Who Endures",47,66.6
"20","Outland Liberator",31,66.5
"21","Necromentia",37,66.4
"22","Thoughtseize",41,66.4
"23","Teferi, Time Raveler",25,66.3
"24","Pithing Needle",65,66.2
"25","Knight of Autumn",21,66.1
"26","Blood Moon",46,66.1
"27","Dress Down",60,65.5
"28","Crime // Punishment",34,65.3
"29","Lavinia, Azorius Renegade",26,65.2
"30","Jace, the Mind Sculptor",34,65.1
"31","Celestial Purge",9,64.8
"32","Path to Exile",37,64.8
"33","Bojuka Bog",7,64.7
"34","Supreme Verdict",21,64.7
"35","March of Otherworldly Light",29,64.5
"36","Hushbringer",17,64.1
"37","Leyline of the Void",27,64
"38","Phyrexian Crusader",8,63.4
"39","Soul-Guide Lantern",34,63.3
"40","Spell Pierce",34,63.2
"41","Cavern of Souls",14,63
"42","Alpine Moon",33,63
"43","Memory Deluge",7,62.9
"44","Tormod's Crypt",25,62.9
"45","Sanctifier en-Vec",29,62.8
"46","Blacksmith's Skill",15,62.6
"47","Ensnaring Bridge",23,62
"48","Chandra, Awakened Inferno",18,61.8
"49","Rest in Peace",25,61.5
"50","Grafdigger's Cage",10,61.4
