"","CardNames","DeckCount","WinrateAverage"
"1","Kaldra Compleat",1,100
"2","Mulldrifter",1,100
"3","Tocatli Honor Guard",1,100
"4","Eidolon of Rhetoric",1,100
"5","Grand Abolisher",1,100
"6","Plague Engineer",1,100
"7","Slaughter Pact",1,90
"8","Vivien, Champion of the Wilds",1,90
"9","Commandeer",1,88.9
"10","Batterskull",1,88.9
"11","Cultivator Colossus",2,85.7
"12","Luxior, Giada's Gift",2,81.2
"13","Necroplasm",8,80.4
"14","Dead // Gone",1,80
"15","Bojuka Bog",7,79.5
"16","Cursed Totem",5,78.1
"17","Memory Deluge",7,77.8
"18","Kroxa, Titan of Death's Hunger",1,77.8
"19","Celestial Purge",9,76.9
"20","Phyrexian Crusader",8,76.3
"21","Forest",4,75.9
"22","Spreading Seas",6,75.5
"23","Cathar Commando",3,75
"24","Hurkyl's Recall",3,75
"25","Prismari Command",1,75
"26","Ricochet Trap",1,75
"27","Shapers' Sanctuary",1,75
"28","Otawara, Soaring City",1,75
"29","Spellskite",1,75
"30","Tunnel Ignus",1,75
"31","Iona, Shield of Emeria",1,75
"32","Thing in the Ice",1,75
"33","Manriki-Gusari",1,75
"34","Fracturing Gust",1,75
"35","Klothys, God of Destiny",1,75
"36","Moment of Craving",1,75
"37","Esper Charm",1,75
"38","Fracture",1,75
"39","Hallowed Moonlight",1,75
"40","Inquisition of Kozilek",1,75
"41","Jeskai Ascendancy",1,75
"42","Silence",1,75
"43","Abrupt Decay",1,75
"44","Expressive Iteration",1,75
"45","Failure // Comply",1,75
"46","Halo Fountain",1,75
"47","Sterling Grove",1,75
"48","Wrenn and Six",1,75
"49","Sword of Fire and Ice",1,75
"50","Emrakul, the Promised End",48,74.7
