"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Prowess - Heliod Combo - BTL Scapeshift - Eldrazi Tron,Gruul Midrange,Izzet Prowess - Heliod Combo - BTL Scapeshift - Eldrazi Tron - Esper Control,Izzet Prowess - Heliod Combo - BTL Scapeshift - Eldrazi Tron,Izzet Prowess - Heliod Combo - BTL Scapeshift - Eldrazi Tron
"Tiers 1.5",Esper Control - Amulet Titan - Green Tron - Boros Prowess,Dimir Control - Omnath Saheeli - Mardu Prowess - BTL Scapeshift - Jund Shadow - Niv To Light - Dredge - Izzet Prowess - Esper Control - Izzet Breach - Burn,Gruul Midrange - Amulet Titan - Green Tron - Boros Prowess - Izzet Breach - Burn,Esper Control - Amulet Titan - Green Tron - Boros Prowess,Esper Control - Amulet Titan - Green Tron - Boros Prowess
"Tiers 2",Izzet Breach - Burn - Grinding Breach - Jund Shadow - Niv To Light - Dredge - Polymorph - Gruul Midrange - Dimir Control - Omnath Saheeli - Mardu Prowess - Grixis Control - Hammer Time - Azorius Control,Eldrazi Tron - Heliod Combo - Boros Prowess - Green Tron - Amulet Titan,Jund Shadow - Niv To Light - Dredge - Dimir Control - Omnath Saheeli - Mardu Prowess - Grinding Breach,Gruul Midrange - Izzet Breach - Burn - Jund Shadow - Niv To Light - Dredge - Grinding Breach - Dimir Control - Omnath Saheeli - Mardu Prowess - Polymorph,Gruul Midrange - Izzet Breach - Burn - Jund Shadow - Niv To Light - Dredge - Grinding Breach - Dimir Control - Omnath Saheeli - Mardu Prowess - Polymorph
"Tiers 2.5",,Grinding Breach - Polymorph - Grixis Control - Hammer Time - Azorius Control,Polymorph - Grixis Control - Hammer Time - Azorius Control,Grixis Control - Hammer Time - Azorius Control,Grixis Control - Hammer Time - Azorius Control
