"","CardNames","DeckCount","WinrateAverage"
"1","Shock",2,100
"2","Witchbane Orb",2,100
"3","Isolate",1,100
"4","Conflagrate",1,100
"5","Jeskai Ascendancy",1,100
"6","Silence",1,100
"7","Expansion // Explosion",1,100
"8","Expressive Iteration",1,100
"9","Failure // Comply",1,100
"10","Fiery Justice",1,100
"11","Flesh // Blood",1,100
"12","Worship",1,100
"13","Elder Gargaroth",1,100
"14","Cinderclasm",1,100
"15","Crash Through",1,100
"16","Kitchen Finks",1,100
"17","Deflecting Palm",1,100
"18","Ad Nauseam",1,100
"19","Aria of Flame",1,100
"20","Echoing Truth",1,100
"21","Deglamer",1,100
"22","Lightning Greaves",1,100
"23","Sword of Light and Shadow",1,100
"24","Elixir of Immortality",4,93.8
"25","Flame Slash",6,87.5
"26","Kalitas, Traitor of Ghet",2,87.5
"27","Shrine of Burning Rage",2,87.5
"28","Crucible of Worlds",2,87.5
"29","Leyline of Punishment",2,87.5
"30","Stubborn Denial",2,87.5
"31","Hexdrinker",2,87.5
"32","Wrenn and Six",2,87.5
"33","Choke",2,87.5
"34","Threads of Disloyalty",2,87.5
"35","Wheel of Sun and Moon",2,87.5
"36","Feldon's Cane",2,87.5
"37","Golos, Tireless Pilgrim",2,87.5
"38","Shatter Assumptions",2,87.5
"39","Alpine Moon",5,85
"40","Dragon's Claw",12,83.3
"41","Torpor Orb",9,83.3
"42","Madcap Experiment",9,83.3
"43","Platinum Emperion",9,83.3
"44","Jegantha, the Wellspring",6,83.3
"45","Shadows' Verdict",3,83.3
"46","Supreme Verdict",3,83.3
"47","Mystic Repeal",3,83.3
"48","Disdainful Stroke",3,83.3
"49","Liliana's Triumph",3,83.3
"50","Basilisk Collar",3,83.3
