"","PlayerS","NAppearances","ArchetypeNames","ArchetypeCounts","URL"
"1","HappySandwich",16,"Hammer Time","16","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-01-09#happysandwich_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-06#happysandwich_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-07#happysandwich_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-13#happysandwich_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-03-07#happysandwich_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-04#happysandwich_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-18#happysandwich_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-25#happysandwich_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-29#happysandwich_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-30#happysandwich_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2022-06-12#happysandwich_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-06-27#happysandwich_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-29#happysandwich_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-04#happysandwich_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-11#happysandwich_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-12#happysandwich_th_place"
"2","Bob49",9,"Belcher; Azorius Blink; Calibrated Blast; Amulet Titan","5; 2; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-01-24#bob_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-06#bob_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-07#bob_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-14#bob_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-03-28#bob_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-02#bob_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-06-05#bob_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-01#bob_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-26#bob_nd_place"
"3","O_danielakos",9,"Izzet Murktide","9","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-21#o_danielakos_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-03-20#o_danielakos_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-03-21#o_danielakos_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2022-04-02#o_danielakos_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-11#o_danielakos_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-01#o_danielakos_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-06-20#o_danielakos_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-17#o_danielakos_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-07#o_danielakos_th_place"
"4","Xerk",9,"Yawgmoth; Blue Living End","8; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2022-02-28#xerk_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-17#xerk_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-02#xerk_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-04#xerk_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-25#xerk_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-01#xerk_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-05#xerk_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-03#xerk_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-10#xerk_st_place"
"5","DemonicTutors",9,"Yawgmoth; Elementals","8; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-03#demonictutors_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-25#demonictutors_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-22#demonictutors_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-29#demonictutors_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-06-27#demonictutors_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-04#demonictutors_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-21#demonictutors_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-19#demonictutors_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-25#demonictutors_st_place"
"6","sokos13",8,"Grixis Shadow; Izzet Murktide","3; 5","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-01-02#sokos_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-01-31#sokos_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2022-02-28#sokos_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-18#sokos_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-09#sokos_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-25#sokos_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-14#sokos_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-19#sokos_th_place"
"7","WaToO",8,"Bant Control; Azorius Control","2; 6","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-03-07#watoo_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-03-20#watoo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-03-21#watoo_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-18#watoo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-25#watoo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-16#watoo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-17#watoo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-26#watoo_th_place"
"8","YungDingo",7,"Mardu Saga; Grixis Control; Gruul Titan; Izzet Murktide; Rakdos Scam","1; 1; 1; 1; 3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-03-06#yungdingo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-11#yungdingo_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-06-20#yungdingo_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-25#yungdingo_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-15#yungdingo_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-28#yungdingo_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-19#yungdingo_th_place"
"9","bobthedog",7,"Omnath Control; Izzet Murktide; Elementals; Creativity Combo; Azorius Control","1; 3; 1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-10#bobthedog_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-29#bobthedog_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-06-06#bobthedog_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-03#bobthedog_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-10#bobthedog_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-18#bobthedog_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-10#bobthedog_th_place"
"10","Xenowan",6,"Glimpse Combo; Mono Red Saga; Asmo Food; Grixis Shadow; Grinding Breach","2; 1; 1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-01-16#xenowan_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-07#xenowan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-23#xenowan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-06-05#xenowan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-01#xenowan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-03#xenowan_th_place"
"11","CrusherBotBG",6,"Hammer Time","6","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-03-20#crusherbotbg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-01#crusherbotbg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-06-13#crusherbotbg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-17#crusherbotbg_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-18#crusherbotbg_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-05#crusherbotbg_th_place"
"12","Xwhale",5,"Hammer Time; Temur Footfalls","4; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-01-02#xwhale_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-06#xwhale_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-14#xwhale_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2022-03-27#xwhale_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-14#xwhale_th_place"
"13","FerMTG",5,"Grixis Shadow; Burn","1; 4","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2022-01-17#fermtg_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-06-20#fermtg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-11#fermtg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-31#fermtg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-15#fermtg_th_place"
"14","kanister",5,"Omnath Control; Blue Living End; Grixis Shadow; Amulet Titan; Creativity Combo","1; 1; 1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-01-24#kanister_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-15#kanister_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-06-06#kanister_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-31#kanister_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-03#kanister_rd_place"
"15","RespectTheCat",5,"Jund Saga; Omnath Control","1; 4","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-01-31#respectthecat_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-03#respectthecat_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-02#respectthecat_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-15#respectthecat_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-29#respectthecat_nd_place"
"16","MrCafouillette",5,"Azorius Control","5","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-06#mrcafouillette_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-07#mrcafouillette_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-21#mrcafouillette_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-09#mrcafouillette_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-16#mrcafouillette_th_place"
"17","JUJUBEAN__2004",5,"Heliod Combo; Izzet Murktide; Blue Living End; Blue Scapeshift","1; 2; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-13#jujubean___th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2022-03-29#jujubean___nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-09#jujubean___th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-04#jujubean___th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-11#jujubean___th_place"
"18","scipios",5,"Assault Loam; Blue Living End; Izzet Murktide; Hammer Time; Blue Scapeshift","1; 1; 1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-14#scipios_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-10#scipios_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-18#scipios_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-08-08#scipios_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-12#scipios_nd_place"
"19","Mistakenn",5,"Amulet Titan","5","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2022-02-20#mistakenn_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2022-02-28#mistakenn_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-03-20#mistakenn_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2022-07-04#mistakenn_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-09#mistakenn_rd_place"
"20","_Batutinha_",5,"Elementals","5","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-16#_batutinha__nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-05-23#_batutinha__st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-11#_batutinha__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2022-07-24#_batutinha__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-26#_batutinha__th_place"
"21","SoulStrong",4,"Grixis Shadow; Rakdos Shadow","3; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-01-02#soulstrong_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-01-03#soulstrong_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2022-02-20#soulstrong_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-02#soulstrong_rd_place"
"22","Sodeq",4,"Oops All Spells; Blue Living End","1; 3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-01-17#sodeq_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-14#sodeq_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-04-03#sodeq_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-07-18#sodeq_th_place"
"23","yriel",4,"Jund Saga; Elementals; Creativity Combo","1; 1; 2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-02-06#yriel_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-03-20#yriel_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2022-09-18#yriel_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-02#yriel_nd_place"
