"CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"Blacklance Paragon",2,1,5,7,71.4,29,96.3," 1 Sultai Shadow 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#erik_th_place 
","Victor Adame Minguez","B",2,"Creature","ELD",0,0,2
"Bonecrusher Giant",60,35,210,294,71.4,65.9,76.5," 2 Grixis Shadow 
 3 Izzet Control 
 5 Izzet Prowess 
 22 Mono Red Prowess 
 3 Taking Turns 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-22#coly_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#acg_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#rksgsn_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#angelsjeffrey_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-premier-2020-02-17#angelsjeffrey_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#elvin_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#oniiman_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#angelsjeffrey_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#epachniak_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#kharlem_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#alexd_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2020-03-22#timewalkinonsunshine_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-players-tour-qualifier-2020-03-23#ashesashes_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#oniiman_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-players-tour-qualifier-2020-03-30#daking_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-players-tour-qualifier-2020-03-30#baronofbacon_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#oniiman_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2020-04-17#scacco_malto_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-19#happymil_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-premier-2020-04-22#timewalkinonsunshine_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#svensvensven_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#svensveetersven_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#svensveetersven_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#mariogomes_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#mariogomes_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#sff_mtg_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#pvtenormous_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-27#timewalkinonsunshine_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-08-09#iwanteatebi_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-08-09#nap_darkmage_mjm_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-06#hotbread_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#hotbread_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#sakeizumo_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#mogged_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-09#mogged_th_place 
","Victor Adame Minguez","R",3,"Creature","ELD",0.1,0.9,1.7
"Brazen Borrower",26,19,110,154,71.4,63.6,78.4," 1 Amulet Titan 
 1 Blue Scapeshift 
 1 BTL Scapeshift 
 1 Electro Balance 
 1 Electro End 
 3 Izzet Control 
 4 Izzet Prowess 
 2 Merfolk 
 5 Thopter Urza 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#offline_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-premier-2020-03-09#lucabireskusku_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-players-tour-qualifier-2020-03-30#inano_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-players-tour-qualifier-2020-03-30#sungjin_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#capin_ahab_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2020-04-05#fatcaster_mage_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-19#therealrickjames_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2020-05-03#lucasensei_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#svensvensven_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#svensveetersven_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#tuhoajatane_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#svensveetersven_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-06#_stream_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-07#nikachu_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-07#_stream_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#rav_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-25#mastahorus_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-22#lewiscbr_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#aerostar_rd_place 
","Eric Deschamps","U",3,"Creature","ELD",0,0.5,1.4
"Charming Prince",2,1,4,7,57.1,18.4,90.1," 1 Humans 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-20#maxmagicer_th_place 
","Randy Vargas","W",2,"Creature","ELD",0,0,2
"Claim the Firstborn",6,5,25,38,65.8,48.6,80.4," 2 Boros Prowess 
 1 Izzet Kiki Jiki 
 2 Obosh Aggro 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2020-05-10#sydneydude_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-05-11#kimchiman_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-16#tweedel_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#tweedel_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#tweedel_th_place 
","Iain McCaig","R",1,"Sorcery","ELD",0,0.1,1.2
"Deafening Silence",33,16,81,122,66.4,57.3,74.7," 5 Bogles 
 3 Burn 
 6 Dredge 
 1 Heliod Combo 
 1 Stoneblade 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2020-05-17#jvidarte_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-05-18#alirasirin_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2020-05-26#sknerusmckwacz_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2020-06-02#jvidarte_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#nightblue_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#graciasportanto_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#archaeusdota_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#ryan_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#skrown_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#magicofplayer_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#magicofplayer_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#houseofmanamtg_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-06#sebastianstueckl_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#tridn_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#tridn_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#scalo_th_place 
","Igor Kieryluk","W",1,"Enchantment","ELD",0.1,0.4,2.1
"Drown in the Loch",20,17,87,124,70.2,61.3,78," 5 Grixis Shadow 
 1 Mill 
 1 Niv To Light 
 1 Sultai Control 
 3 Thopter Urza 
 3 UBRG Shadow 
 3 Urza Oko 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-16#kuhb_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-16#nematic_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-16#upnorthnorway_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-16#poderosisimo_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-22#blastoids_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#gyyby_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#katoriarch_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-mocs-2019-12-29#elias_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#bayesta__th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#palk_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#karn__st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#azerate_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#scooter_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-05-25#floorflower_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#contraego_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#godofslaughter_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-16#delthar_th_place 
","John Stanko","B,U",2,"Instant","ELD",0,0.4,1.2
"Embercleave",1,1,4,7,57.1,18.4,90.1," 1 Naya Midrange 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#acg_th_place 
","Joe Slucher","R",6,"Artifact","ELD",0,0,1
"Emry, Lurker of the Loch",2,2,13,17,76.5,50.1,93.2," 2 Urza Oko 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-mocs-2019-12-29#vtcla_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#mechint_th_place 
","Livia Prima","U",3,"Creature","ELD",0,0.1,1
"Giant Killer",9,9,59,79,74.7,63.6,83.8," 1 Devoted Combo 
 8 Heliod Combo 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#crazybaloth_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#nha_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#nha_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-11-02#msskinbolic_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-11-16#moxsquirrel_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#smdster_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-21#elyallo_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#la_biscia_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#scalo_th_place 
","Jesper Ejsing","W",1,"Creature","ELD",0,0.2,1
