"","Artist","NoCopies","Winrate"
"69","Dmitry Burmak",1512,0.703
"70","Noah Bradley",1486,0.71
"71","Victor Adame Minguez",1439,0.704
"72","Izzy",1403,0.711
"73","Jason Felix",1379,0.708
"74","Jesper Myrfors",1355,0.708
"75","Cyril Van Der Haegen",1353,0.708
"76","rk post",1329,0.704
"77","Alayna Danner",1285,0.722
"78","Steven Belledin",1283,0.708
"79","Justin Murray",1267,0.71
"80","Kieran Yanner",1263,0.712
"81","Dan Scott",1167,0.709
"82","Ben Thompson",1143,0.714
"83","Mike Bierek",1133,0.711
"84","Mark A. Nelson",1116,0.71
"85","Scott Murphy",1103,0.715
"86","John Howe",1097,0.711
"87","Greg Staples",1004,0.705
"88","Jaime Jones",991,0.712
"89","Jung Park",979,0.706
"90","Dan Frazier",978,0.71
"91","Dominick Domingo",961,0.702
"92","David Palumbo",953,0.714
"93","Chris Ostrowski",932,0.713
"94","Zoltan Boros",926,0.705
"95","Richard Wright",910,0.701
"96","Dave DeVries",877,0.712
"97","Caio Monteiro",864,0.714
"98","Lius Lasahido",855,0.702
"99","Adam Rex",851,0.701
"100","Austin Hsu",840,0.703
"101","Nils Hamm",807,0.711
"102","Randy Gallegos",804,0.711
"103","Jana Schirmer & Johannes Voss",796,0.712
"104","Slawomir Maniak",795,0.708
"105","Richard Kane Ferguson",788,0.705
"106","David Martin",749,0.715
"107","Jesper Ejsing",733,0.707
"108","Lindsey Look",724,0.721
"109","Donato Giancola",718,0.699
"110","Mathias Kollros",715,0.7
"111","Nicholas Gregory",710,0.697
"112","Craig J Spearing",697,0.711
"113","Grzegorz Rutkowski",688,0.733
"114","Karl Kopinski",672,0.706
"115","Zoltan Boros & Gabor Szikszai",656,0.713
"116","Brom",648,0.714
"117","Luca Zontini",640,0.716
"118","Johannes Voss",634,0.703
"119","Erica Yang",609,0.704
"120","Willian Murai",602,0.706
"121","Heonhwa Choe",591,0.705
"122","Alex Horley-Orlandelli",565,0.708
"123","Scott M. Fischer",563,0.707
"124","Deruchenko Alexander",550,0.713
"125","Livia Prima",544,0.736
"126","John Stanko",534,0.71
"127","Edward P. Beard, Jr.",522,0.7
"128","Jim Nelson",506,0.72
"129","David Gaillet",481,0.709
"130","Jeremy Jarvis",473,0.707
"131","Charles Urbach",463,0.718
"132","Yongjae Choi",460,0.703
"133","Chuck Lukacs",448,0.703
"134","Alan Pollack",439,0.698
"135","Carl Critchlow",432,0.703
"136","Khang Le",417,0.713
"137","Rebecca Guay",416,0.703
"138","Dave Allsop",414,0.71
"139","Zack Stella",409,0.714
"140","Wesley Burt",401,0.703
"141","Lie Setiawan",393,0.705
"142","Thomas M. Baxa",384,0.728
"143","David Rapoza",378,0.704
"144","Don Hazeltine",375,0.726
"145","Lars Grant-West",371,0.715
"146","Anthony Francisco",367,0.705
"147","Mark Behm",363,0.699
"148","Caroline Gariba",357,0.705
"149","Gabor Szikszai",347,0.709
"150","James Ryman",341,0.724
"151","Jama Jurabaev",340,0.697
"152","Christine Choi",338,0.703
"153","Phil Foglio",336,0.72
"154","Fred Fields",332,0.71
"155","Adi Granov",330,0.711
"156","Wayne Reynolds",322,0.715
"157","Ron Spencer",318,0.715
"158","Jeremy Enecio",314,0.716
"159","Sam Wood",313,0.7
"160","Steve Prescott",296,0.704
"161","Hideaki Takamura",273,0.713
"162","Bastien L. Deharme",272,0.726
"163","Bayard Wu",262,0.697
"164","Hugh Jamieson",260,0.704
"165","Tony Szczudlo",255,0.702
"166","Raoul Vitale",253,0.697
"167","Bryan Sola",252,0.677
"168","Martina Pilcerova",248,0.71
"169","Marc Simonetti",238,0.752
"170","D. Alexander Gregory",235,0.703
"171","Jim Murray",231,0.724
"172","Amy Weber",230,0.694
"173","Anastasia Ovchinnikova",211,0.699
"174","Brandon Kitkouski",206,0.694
"175","Una Fricker",203,0.695
"176","G-host Lee",200,0.706
"177","YW Tang",198,0.7
"178","Suzanne Helmigh",194,0.695
"179","Mark Brill",189,0.701
"180","Bryon Wackwitz",176,0.708
"181","Ralph Horsley",173,0.715
"182","Winona Nelson",173,0.686
"183","Tyler Walpole",171,0.725
"184","Campbell White",167,0.707
"185","Daren Bader",167,0.697
"186","Tim Hildebrandt",163,0.706
"187","Daniel Gelon",162,0.699
"188","Dany Orizio",159,0.746
"189","Stephen Tappin",158,0.71
"190","Peter Mohrbacher",157,0.703
"191","Mark Winters",156,0.722
"192","Joseph Meehan",152,0.711
"193","Titus Lunter",150,0.708
"194","Simon Dominic",147,0.696
"195","Tommy Arnold",146,0.708
"196","Eytan Zana",145,0.709
"197","Allen Williams",145,0.683
"198","Forrest Imel",140,0.692
"199","Scott Hampton",140,0.676
"200","Ryan Yee",139,0.704
"201","Bram Sels",134,0.701
"202","Piotr Dura",128,0.676
"203","Matt Cavotta",128,0.691
"204","Jakub Kasper",126,0.699
"205","Aaron Miller",119,0.719
"206","Scott Chou",115,0.672
"207","Jack Wang",112,0.716
"208","Andrey Kuzinskiy",112,0.695
"209","Anthony Jones",110,0.704
"210","Glen Angus",105,0.721
"211","Robbie Trevino",104,0.699
"212","Lucas Graciano",104,0.73
"213","Lucas Staniec",97,0.701
"214","Omar Rayyan",93,0.719
"215","Chris Seaman",92,0.686
"216","Eric Fortune",88,0.695
"217","Goran Josic",88,0.702
"218","Melissa A. Benson",86,0.676
"219","John Donahue",83,0.767
"220","Mark Romanoski",81,0.7
"221","David Hudnut",78,0.709
"222","DiTerlizzi",78,0.713
"223","Brad Rigney",77,0.7
"224","Clint Cearley",71,0.702
"225","Johan Grenier",69,0.701
"226","Doug Chaffee",69,0.693
"227","Mike Dringenberg",66,0.734
"228","Brian Snõddy",64,0.707
"229","Jana Schirmer",63,0.688
"230","Jehan Choo",62,0.763
"231","Bud Cook",62,0.703
"232","Kaja Foglio",60,0.702
"233","Michael Phillippi",58,0.713
"234","Greg Opalinski",57,0.681
"235","Jokubas Uogintas",54,0.699
"236","John Zeleznik",48,0.696
"237","Anna Steinbauer",46,0.698
"238","Chris J. Anderson",45,0.734
"239","Florian de Gesincourt",43,0.652
"240","John Matson",40,0.702
"241","Jon Foster",39,0.686
"242","Sung Choi",35,0.72
"243","Steve Ellis",34,0.715
"244","Iain McCaig",33,0.678
"245","Evyn Fong",33,0.697
"246","Mads Ahm",32,0.761
"247","Cristi Balanescu",31,0.769
"248","E. M. Gist",30,0.747
"249","Dave Dorman",30,0.678
"250","Glenn Fabry",29,0.713
"251","Larry MacDougall",29,0.689
"252","Emrah Elmasli",29,0.68
"253","Sam Rowan",29,0.685
"254","Tyler Jacobson",26,0.689
"255","James Zapata",24,0.721
"256","Greg Hildebrandt & Tim Hildebrandt",22,0.724
"257","Milivoj Ćeran",21,0.692
"258","Evan Shipard",21,0.632
"259","Uriah Voth",20,0.737
"260","Richard Sardinha",20,0.736
"261","Mike Raabe",18,0.746
"262","Chris Cold",18,0.722
"263","Min Yum",18,0.719
"264","Richard Whitters",16,0.719
"265","Quinton Hoover",16,0.69
"266","Maciej Kuciara",15,0.721
"267","Even Amundsen",14,0.736
"268","Viktor Titov",14,0.692
"269","Ryan Alexander Lee",13,0.702
"270","Nicola Leonard",12,0.75
"271","Justin Sweet",12,0.676
"272","Michael Bruinsma",11,0.708
"273","James Wong",11,0.607
"274","Stanton Feng",10,0.75
"275","Sara Winters",9,0.697
"276","Ryan Barger",9,0.636
"277","Trevor Hairsine",8,0.761
"278","Janine Johnston",8,0.789
"279","Joe Slucher",8,0.656
"280","Mitchell Malloy",7,0.741
"281","John Severin Brassell",7,0.821
"282","Jarreau Wimberly",7,0.655
"283","Ravenna Tran",6,0.688
"284","Alexander Forssberg",6,0.72
"285","Yohann Schepacz",6,0.659
"286","Clover.K",5,0.76
"287","Anthony Palumbo",5,0.714
"288","NéNé Thomas",5,0.655
"289","Shishizaru",4,0.593
"290","Robert Bliss",4,0.75
"291","Jason Kang",4,0.75
"292","Ittoku",4,0.625
"293","Dermot Power",4,0.571
"294","Micah Epstein",4,0.571
"295","PINDURSKI",4,0.571
"296","Jasper Sandner",3,0.72
"297","Gary Ruddell",3,0.708
"298","Véronique Meignaud",3,0.667
"299","Manuel Castañón",3,0.714
"300","Shreya Shetty",3,0.643
"301","Josh Hass",3,0.5
"302","Ken Meyer, Jr.",2,0.778
"303","Dan Dos Santos",2,0.75
"304","Drew Baker",2,0.571
"305","Henry G. Higginbotham",1,0.714
"306","Andrew Robinson",1,0.625
"307","Dameon Willich",1,0.667
