"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",171,65
"2","Aether Gust",105,65.5
"3","Rest in Peace",68,64.2
"4","Duress",61,69.4
"5","Lurrus of the Dream-Den",60,66.3
"6","Magma Spray",59,65.7
"7","Narset, Parter of Veils",59,67.9
"8","Soul-Guide Lantern",57,68.9
"9","Go Blank",56,69.2
"10","Anger of the Gods",56,65.4
"11","Negate",46,68.4
"12","Disdainful Stroke",45,63.7
"13","Archon of Emeria",45,65.3
"14","Legion's End",39,71.9
"15","Abrade",39,67.5
"16","Shadows' Verdict",36,66.7
"17","Self-Inflicted Wound",35,70.4
"18","Skyclave Apparition",33,64.7
"19","Thought Distortion",31,64.9
"20","Damping Sphere",30,65
"21","Settle the Wreckage",30,62.9
"22","Roiling Vortex",29,62.5
"23","Permeating Mass",28,62
"24","Kalitas, Traitor of Ghet",28,65.2
"25","Heartless Act",27,69.4
"26","Aethersphere Harvester",27,71
"27","Grafdigger's Cage",27,63.4
"28","Scrabbling Claws",25,68.5
"29","Thoughtseize",25,67.1
"30","Feed the Swarm",25,68.7
"31","Fry",24,68.7
"32","Ral, Izzet Viceroy",23,67.1
"33","Fatal Push",23,66
"34","Chained to the Rocks",23,64.7
"35","Reidane, God of the Worthy",22,61
"36","Notion Thief",22,65.5
"37","Alpine Moon",21,65.2
"38","Yorion, Sky Nomad",20,66.2
"39","Searing Blood",19,62.7
"40","Jegantha, the Wellspring",19,66.7
"41","Scavenging Ooze",18,67.6
"42","Collective Brutality",18,74.2
"43","Sprite Dragon",15,69.1
"44","Wilt",15,60
"45","Chandra, Torch of Defiance",15,66.7
"46","Lava Coil",15,66.3
"47","Peer into the Abyss",14,60.2
"48","Rampaging Ferocidon",14,61.6
"49","Scorching Dragonfire",14,66.7
"50","Test of Talents",14,65.2
