"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1201,0.654
"2","Douglas Shuler",1046,0.672
"3","Adam Paquette",551,0.644
"4","Eric Deschamps",526,0.67
"5","Ekaterina Burmak",475,0.656
"6","Magali Villeneuve",424,0.644
"7","Kieran Yanner",420,0.657
"8","Aleksi Briclot",404,0.68
"9","Jonas De Ro",403,0.661
"10","Mark Poole",373,0.655
"11","Ryan Pancoast",352,0.686
"12","Howard Lyon",344,0.681
"13","Svetlin Velinov",336,0.647
"14","Raymond Swanland",329,0.647
"15","Cynthia Sheppard",325,0.687
"16","Victor Adame Minguez",314,0.669
"17","Tomasz Jedruszek",304,0.664
"18","Titus Lunter",301,0.673
"19","Jason Rainville",293,0.658
"20","Josh Hass",292,0.698
"21","Daniel Ljunggren",287,0.626
"22","Franz Vohwinkel",276,0.645
"23","G-host Lee",271,0.674
"24","Steve Argyle",267,0.612
"25","Dmitry Burmak",265,0.656
"26","Slawomir Maniak",265,0.673
"27","Christopher Rush",265,0.667
"28","John Howe",258,0.655
"29","Christine Choi",256,0.648
"30","Noah Bradley",255,0.651
"31","Dan Frazier",255,0.674
"32","Lius Lasahido",255,0.649
"33","Jason A. Engle",254,0.661
"34","Zoltan Boros",248,0.663
"35","Daarken",248,0.645
"36","Wesley Burt",247,0.658
"37","John Avon",243,0.634
"38","Cliff Childs",229,0.673
"39","Mathias Kollros",221,0.676
"40","Aaron Miller",219,0.693
"41","Jesper Ejsing",204,0.644
"42","Anastasia Ovchinnikova",202,0.681
"43","Fred Fields",197,0.685
"44","Ryan Yee",190,0.64
"45","Yeong-Hao Han",190,0.62
"46","Jarreau Wimberly",187,0.668
"47","Jesper Myrfors",181,0.648
"48","Donato Giancola",180,0.649
"49","Chris Rahn",178,0.681
"50","Anson Maddocks",169,0.638
"51","James Ryman",165,0.682
"52","Johannes Voss",161,0.677
"53","Matt Stewart",158,0.667
"54","Zhang Jiazhen",157,0.683
"55","Caio Monteiro",157,0.631
"56","Chase Stone",156,0.676
"57","Sam Burley",155,0.663
"58","Dan Scott",155,0.68
"59","Izzy",154,0.612
"60","Terese Nielsen",153,0.65
"61","Alex Konstad",151,0.699
"62","Vincent Proce",148,0.679
"63","Cyril Van Der Haegen",148,0.642
"64","Robbie Trevino",148,0.624
"65","Chris Seaman",145,0.689
"66","Wayne Reynolds",138,0.675
"67","Wylie Beckert",136,0.69
"68","Ravenna Tran",135,0.678
"69","Igor Kieryluk",135,0.619
"70","Volkan Baǵa",134,0.605
"71","Dave Kendall",132,0.621
"72","Richard Wright",126,0.653
"73","John Stanko",122,0.629
"74","Grzegorz Rutkowski",121,0.619
"75","Campbell White",111,0.619
"76","Lawrence Snelly",110,0.695
"77","Piotr Dura",106,0.682
"78","Andreas Rocha",106,0.638
"79","Jon Foster",104,0.692
"80","Jason Chan",97,0.679
"81","Zack Stella",97,0.631
"82","Seb McKinnon",95,0.638
"83","Bud Cook",92,0.708
"84","Winona Nelson",90,0.663
"85","Cristi Balanescu",90,0.615
"86","Darrell Riche",87,0.63
"87","Joseph Meehan",86,0.626
"88","Johann Bodin",81,0.7
"89","Jeremy Jarvis",81,0.676
"90","Wisnu Tan",79,0.618
"91","Randy Vargas",78,0.6
"92","Jung Park",72,0.599
"93","Jaime Jones",70,0.625
"94","Lie Setiawan",70,0.646
"95","Anna Steinbauer",69,0.652
"96","Steven Belledin",68,0.671
"97","Yongjae Choi",65,0.641
"98","Todd Lockwood",64,0.658
"99","Scott M. Fischer",64,0.594
"100","Filip Burburan",63,0.674
"101","Josu Hernaiz",63,0.594
"102","Dimitar Marinski",61,0.627
"103","Anthony S. Waters",59,0.631
"104","Chris Rallis",58,0.588
"105","Jonathan Kuo",57,0.629
"106","Jakub Kasper",55,0.69
"107","Lindsey Look",55,0.64
"108","Craig J Spearing",55,0.643
"109","Lucas Staniec",52,0.6
"110","Gabor Szikszai",47,0.672
"111","Florian de Gesincourt",46,0.6
"112","Chris Ostrowski",43,0.615
"113","Randy Gallegos",41,0.604
"114","Karl Kopinski",39,0.667
"115","Eytan Zana",38,0.698
"116","Iain McCaig",37,0.621
"117","Clint Cearley",37,0.645
"118","John Thacker",35,0.643
"119","Ralph Horsley",33,0.754
"120","PINDURSKI",32,0.767
"121","Stanton Feng",31,0.78
"122","Austin Hsu",31,0.669
"123","Manuel Castañón",29,0.712
"124","Alexander Forssberg",27,0.609
"125","Kev Walker",27,0.629
"126","Tyler Jacobson",26,0.649
"127","Alayna Danner",26,0.652
"128","Nicholas Gregory",26,0.543
"129","Mark Winters",25,0.685
"130","Amy Weber",25,0.667
"131","Milivoj Ćeran",25,0.623
"132","Eric Velhagen",25,0.656
"133","Jasper Sandner",24,0.659
"134","Andrew Mar",24,0.625
"135","Mike Bierek",23,0.722
"136","Raoul Vitale",23,0.672
"137","Andrew Goldhawk",22,0.595
"138","Marta Nael",20,0.773
"139","Joe Slucher",20,0.655
"140","Zezhou Chen",19,0.655
"141","Steve Prescott",18,0.661
"142","Pat Morrissey",18,0.714
"143","Jason Felix",17,0.646
"144","Jim Nelson",16,0.746
"145","Brad Rigney",16,0.636
"146","Deruchenko Alexander",16,0.56
"147","Mila Pesic",15,0.645
"148","Lucas Graciano",15,0.629
"149","Greg Hildebrandt & Tim Hildebrandt",14,0.605
"150","Paul Scott Canavan",14,0.619
"151","Jack Wang",12,0.632
"152","Vance Kovacs",12,0.556
"153","Caroline Gariba",12,0.389
"154","Livia Prima",11,0.595
"155","Liiga Smilshkalne",11,0.5
"156","Denis Nigmatullin",10,0.778
"157","Johan Grenier",10,0.732
"158","Michael Komarck",10,0.592
"159","Scott Murphy",9,0.56
"160","Willian Murai",9,0.6
"161","Jokubas Uogintas",8,0.759
"162","Chris Cold",8,0.588
"163","Lake Hurwitz",8,0.606
"164","Chippy",7,0.615
"165","Anthony Palumbo",7,0.639
"166","David Gaillet",6,0.571
"167","Marco Teixeira",5,0.682
"168","Ryan Alexander Lee",5,0.545
"169","James Paick",5,0.6
"170","Dave Dorman",4,0.75
"171","Mads Ahm",4,0.714
"172","Goran Josic",4,0.714
"173","Denman Rooke",4,0.5
"174","Ilse Gort",4,0.5
"175","Ryan Barger",3,0.714
"176","Bryan Sola",3,0.692
"177","Min Yum",2,0.706
"178","Dermot Power",2,0.583
"179","Yigit Koroglu",2,0.571
"180","Greg Staples",2,0.571
"181","Jeff Simpson",1,0.75
"182","Justin Sweet",1,0.667
"183","Drew Baker",1,0.714
"184","Mauricio Calle",1,0.5
