"","CardNames","DeckCount","Winrate95Min"
"1","Fblthp, the Lost",5,66.5
"2","Omen of the Forge",5,66.5
"3","Deputy of Detention",7,65.9
"4","Sin Collector",7,65.9
"5","Enigmatic Incarnation",7,65.9
"6","Nylea's Presence",7,65.9
"7","Archon of Sun's Grace",6,65.7
"8","Callous Bloodmage",6,65.4
"9","Fires of Invention",8,65.3
"10","Fabled Passage",124,64.9
"11","Faceless Haven",36,64.6
"12","Snow-Covered Swamp",32,64.5
"13","Thoughtseize",81,64.5
"14","Lithoform Blight",7,64.4
"15","Knight of the Ebon Legion",37,64.4
"16","Bloodsoaked Champion",27,64.2
"17","Dread Wanderer",27,64.2
"18","Rankle, Master of Pranks",27,64.2
"19","Scrapheap Scrounger",27,64.2
"20","Spawn of Mayhem",27,64.2
"21","Renegade Rallier",6,64
"22","Tolsimir, Friend to Wolves",18,64
"23","Thing in the Ice",24,64
"24","Sunpetal Grove",37,64
"25","Murderous Rider",39,63.9
"26","Expressive Iteration",44,63.8
"27","Fatal Push",103,63.8
"28","Omnath, Locus of Creation",29,63.7
"29","Treasure Cruise",45,63.7
"30","Mutavault",52,63.7
"31","Indatha Triome",25,63.5
"32","Savai Triome",25,63.5
"33","Swamp",90,63.5
"34","Mountain",162,63.5
"35","Chained to the Rocks",16,63.3
"36","Heartless Act",56,63.3
"37","Knight of Autumn",11,63.2
"38","Stitcher's Supplier",23,63.1
"39","Village Rites",23,63.1
"40","Ketria Triome",37,63.1
"41","Raugrin Triome",35,62.9
"42","Darkbore Pathway",16,62.8
"43","Dreadbore",37,62.8
"44","Chart a Course",38,62.8
"45","Arclight Phoenix",39,62.8
"46","Lightning Axe",39,62.8
"47","Island",141,62.8
"48","Oath of Kaya",16,62.7
"49","Mystical Dispute",29,62.6
"50","Dragonskull Summit",30,62.5
