"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Phoenix - Bant Spirits - Mono Black Aggro - Pyromancer,Enigmatic Incarnation,Enigmatic Incarnation - Mono Black Aggro - Pyromancer - Phoenix,Phoenix - Mono Black Aggro - Pyromancer,Phoenix - Mono Black Aggro - Pyromancer
"Tiers 1.5",Boros Burn - Niv To Light - Dimir Control - Gruul Stompy - Simic Lotus Field,Ascendancy - Mono Black Aggro - Pyromancer - Phoenix - Mono Red Burn - Mono Black Vampires - Niv To Light - Selesnya Stompy,Niv To Light - Bant Spirits - Mono Black Vampires - Dimir Control - Ascendancy - Boros Burn,Bant Spirits - Enigmatic Incarnation - Niv To Light - Dimir Control - Boros Burn - Mono Black Vampires,Bant Spirits - Enigmatic Incarnation - Niv To Light - Dimir Control - Boros Burn - Mono Black Vampires
"Tiers 2",Mono Black Vampires - Jund Sacrifice - Enigmatic Incarnation - Selesnya Stompy - Devotion Walkers - Ascendancy,Dimir Control - Azorius Ensoul - Jund Sacrifice - Boros Burn - Gruul Stompy - Bant Spirits - Grixis Arcanist - Devotion Walkers - Simic Lotus Field,Gruul Stompy - Jund Sacrifice - Selesnya Stompy - Mono Red Burn - Simic Lotus Field - Azorius Ensoul - Devotion Walkers,Gruul Stompy - Ascendancy - Jund Sacrifice - Simic Lotus Field - Selesnya Stompy - Mono Red Burn - Devotion Walkers,Gruul Stompy - Ascendancy - Jund Sacrifice - Simic Lotus Field - Selesnya Stompy - Mono Red Burn - Devotion Walkers
"Tiers 2.5",Grixis Arcanist - Azorius Ensoul - Mono Red Burn - Izzet Prowess,Izzet Prowess,Grixis Arcanist - Izzet Prowess,Azorius Ensoul - Grixis Arcanist - Izzet Prowess,Azorius Ensoul - Grixis Arcanist - Izzet Prowess
