"","PLAYERS","NO_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"104","Sanchez5272",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#sanchez_th_place"
"105","slamanscott1228",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Stoneblade","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#slamanscott_th_place"
"106","zecarlonxo",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#zecarlonxo_th_place"
"107","kthanakit26",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#kthanakit_st_place"
"108","yuseimax",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Soulflayer","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#yuseimax_nd_place"
"109","Ryan100495",1,8,0.625,0.244863216366552,0.914766585862746,15,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#ryan_th_place"
"110","Never_DidntHaveIt",1,8,0.625,0.244863216366552,0.914766585862746,15,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#never_didnthaveit_nd_place"
"111","DodecaHedron",1,8,0.625,0.244863216366552,0.914766585862746,15,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#dodecahedron_rd_place"
"112","CrusherBotBG",1,8,0.625,0.244863216366552,0.914766585862746,15,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#crusherbotbg_th_place"
"113","Supersienix",1,8,0.625,0.244863216366552,0.914766585862746,15,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#supersienix_th_place"
"114","ice_nine_",1,8,0.625,0.244863216366552,0.914766585862746,15,"Land Destruction","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#ice_nine__th_place"
"115","RandomOctopus",1,8,0.625,0.244863216366552,0.914766585862746,15,"Pyro Ascension","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#randomoctopus_th_place"
"116","haruhilmi24",1,8,0.625,0.244863216366552,0.914766585862746,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#haruhilmi_th_place"
"117","Meltiin",1,8,0.625,0.244863216366552,0.914766585862746,15,"BTL Scapeshift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#meltiin_st_place"
"118","Do0mSwitch",1,8,0.625,0.244863216366552,0.914766585862746,15,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#domswitch_nd_place"
"119","sinforlife54",1,8,0.625,0.244863216366552,0.914766585862746,15,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#sinforlife_th_place"
"120","weishengzhishabi",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#weishengzhishabi_th_place"
"121","JustBurn420",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Slivers","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#justburn_th_place"
"122","asnook",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#asnook_th_place"
"123","hcook725",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#hcook_th_place"
"124","joker10289",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#joker_th_place"
"125","KarmageTSH",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#karmagetsh_th_place"
"126","trader08111",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#trader_th_place"
"127","Tweedel",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#tweedel_st_place"
"128","2jjm",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#jjm_rd_place"
"129","An_Actual_Potato",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#an_actual_potato_th_place"
"130","Sean Ryder",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://www.mtggoldfish.com/deck/3783524"
"131","Zar0s",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Azorius Control","1","https://www.mtggoldfish.com/deck/3783521"
"132","Jamie Robertson",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://www.mtggoldfish.com/deck/3783520"
"133","Adam Wallace",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Naya Midrange","1","https://www.mtggoldfish.com/deck/3783525"
"134","David Goldfarb",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mardu Midrange","1","https://www.mtggoldfish.com/deck/3783523"
"135","Justice Wright",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Heliod Combo","1","https://www.mtggoldfish.com/deck/3783522"
"136","Samuel Graebner",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Stoneblade","1","https://www.mtggoldfish.com/deck/3783526"
"137","Steve Locke",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://www.mtggoldfish.com/deck/3783527"
"138","Carolyn Kavanagh",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Burn","1","https://www.mtggoldfish.com/deck/3783528"
"139","Brett Kroeger",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Dredge","1","https://www.mtggoldfish.com/deck/3783529"
"140","Christian Keffer",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Naya Midrange","1","https://www.mtggoldfish.com/deck/3783530"
"141","Kyle Shane",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Azorius Control","1","https://www.mtggoldfish.com/deck/3783531"
"142","Billy Mitchell",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mono Red Prowess","1","https://www.mtggoldfish.com/deck/3783532"
"143","Matt Dunkin",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://www.mtggoldfish.com/deck/3783533"
"144","NAKISHIMA",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#nakishima_rd_place"
"145","SvenSveeterSven",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mardu Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#svensveetersven_th_place"
"146","staffmat1992",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#staffmat_th_place"
