"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Prowess - Heliod Combo - Azorius Control - Green Tron - Burn,Mardu Midrange - Heliod Combo - Jund Midrange - Spirits,Heliod Combo - Azorius Control - Shadow Prowess,Heliod Combo - Azorius Control,Heliod Combo - Azorius Control
"Tiers 1.5",Hammer Time - Dredge - Shadow Prowess - Eldrazi Tron - Mill - Amulet Titan,Shadow Prowess - Azorius Control - Amulet Titan - Mill - Dredge - BTL Scapeshift - Stoneblade - Mono White Taxes - Eldrazi Tron - Hammer Time - Humans,Jund Midrange - Mill - Green Tron - Burn - Dredge - Hammer Time - Amulet Titan - Eldrazi Tron - Mardu Midrange - Izzet Prowess,Izzet Prowess - Green Tron - Shadow Prowess - Burn - Hammer Time - Dredge - Mill - Eldrazi Tron - Jund Midrange - Amulet Titan,Izzet Prowess - Green Tron - Shadow Prowess - Burn - Hammer Time - Dredge - Mill - Eldrazi Tron - Jund Midrange - Amulet Titan
"Tiers 2",Jund Midrange - Living End - Gruul Midrange - BTL Scapeshift - Stoneblade - Esper Control - Humans - Infect,Burn - Living End - Green Tron - Gruul Midrange - Izzet Prowess - Bogles,Spirits - BTL Scapeshift - Stoneblade - Living End - Humans - Gruul Midrange - Mono White Taxes,Mardu Midrange - BTL Scapeshift - Stoneblade - Spirits - Living End - Humans - Gruul Midrange - Mono White Taxes,Mardu Midrange - BTL Scapeshift - Stoneblade - Spirits - Living End - Humans - Gruul Midrange - Mono White Taxes
"Tiers 2.5",Spirits - Mono White Taxes - Mardu Midrange - Bogles - Grixis Shadow - Gifts Storm,Grixis Shadow - Infect - Esper Control - Gifts Storm,Bogles - Infect - Esper Control - Grixis Shadow - Gifts Storm,Esper Control - Infect - Bogles - Grixis Shadow - Gifts Storm,Esper Control - Infect - Bogles - Grixis Shadow - Gifts Storm
