"","CardNames","DeckCount","WinrateAverage"
"1","Serra Paragon",1,100
"2","Arid Mesa",3,87.5
"3","Emrakul, the Promised End",3,82.6
"4","Aven Mindcensor",2,80
"5","Tourach, Dread Cantor",1,80
"6","Ulamog, the Ceaseless Hunger",5,79.5
"7","Cloudpost",5,79.5
"8","Eye of Ugin",5,79.5
"9","Glacial Chasm",5,79.5
"10","Glimmerpost",5,79.5
"11","Predict",3,79.2
"12","Vesuva",6,78.7
"13","Terminus",7,77.6
"14","The Tabernacle at Pendrell Vale",10,77.3
"15","Extraction Specialist",5,77.1
"16","Rotting Regisaur",2,76.5
"17","Leyline of the Void",2,76.5
"18","Batterskull",11,76.2
"19","Cathar Commando",6,76.2
"20","Flickerwisp",6,76.2
"21","Lion Sash",6,76.2
"22","Unearth",3,76
"23","Doomsday",10,75.9
"24","Rishadan Port",9,75.9
"25","Recruiter of the Guard",9,75.8
"26","Aether Vial",9,75.8
"27","Spirit of the Labyrinth",7,75.5
"28","Skyclave Apparition",8,75
"29","Sanctum Prelate",3,75
"30","Malevolent Hermit",3,75
"31","Birgi, God of Storytelling",1,75
"32","Gamble",1,75
"33","Overmaster",1,75
"34","Wish",1,75
"35","Scavenging Ooze",1,75
"36","Tireless Tracker",1,75
"37","Titania, Protector of Argoth",1,75
"38","Jetmir's Garden",1,75
"39","Sevinne's Reclamation",1,75
"40","Welding Jar",1,75
"41","Life from the Loam",28,74.9
"42","Walking Ballista",6,74.5
"43","Consider",11,74.4
"44","Field of Ruin",4,74.2
"45","Saprazzan Skerry",4,74.2
"46","Exploration",5,74.1
"47","Carpet of Flowers",18,73.8
"48","Kaldra Compleat",15,73.8
"49","Edge of Autumn",8,73.8
"50","Personal Tutor",8,73.8
