"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",159,68.3
"2","Brainstorm",148,68.3
"3","Misty Rainforest",144,68.8
"4","Ponder",142,68.5
"5","Wasteland",138,68.9
"6","Flooded Strand",130,68.9
"7","Scalding Tarn",126,67.8
"8","Polluted Delta",121,68.5
"9","Volcanic Island",117,67.4
"10","Island",108,67.6
"11","Pyroblast",89,68.4
"12","Daze",87,67.7
"13","Expressive Iteration",82,68
"14","Swords to Plowshares",78,69.7
"15","Endurance",74,71
"16","Karakas",73,71.4
"17","Murktide Regent",72,66.6
"18","Mishra's Bauble",72,67.3
"19","Prismatic Ending",72,68.9
"20","Lotus Petal",70,67.1
"21","Brazen Borrower",68,66.1
"22","Mystic Sanctuary",68,67.7
"23","Lightning Bolt",67,66.8
"24","Delver of Secrets",64,66.9
"25","Dragon's Rage Channeler",63,66.7
"26","Tundra",60,70.3
"27","Ancient Tomb",56,66.9
"28","Plains",55,68.5
"29","Windswept Heath",55,69.4
"30","Steam Vents",54,67.2
"31","Force of Negation",53,69.9
"32","Green Sun's Zenith",52,68.6
"33","Taiga",51,69.2
"34","Boseiju, Who Endures",50,69
"35","Forest",49,71
"36","Snow-Covered Island",48,71.7
"37","Minsc & Boo, Timeless Heroes",47,69.6
"38","Mountain",47,66.8
"39","Dryad Arbor",47,67.6
"40","Bojuka Bog",46,70.2
"41","Savannah",46,69.6
"42","Thoughtseize",45,67.3
"43","City of Traitors",45,67
"44","Tropical Island",44,71.5
"45","Verdant Catacombs",44,67
"46","Elvish Reclaimer",42,69.3
"47","Dark Ritual",41,68.9
"48","Wooded Foothills",41,70.3
"49","Simian Spirit Guide",40,65.1
"50","Urza's Saga",39,68.5
