"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",143,67.9
"2","Surgical Extraction",131,67.6
"3","Hydroblast",115,68.3
"4","Force of Negation",106,67.6
"5","Meltdown",86,66.1
"6","Red Elemental Blast",85,66.1
"7","Force of Vigor",67,68.1
"8","Leyline of the Void",55,67.1
"9","Maddening Hex",48,66.4
"10","Submerge",47,68
"11","Counterbalance",43,66.7
"12","Carpet of Flowers",43,72.9
"13","Endurance",42,67.2
"14","Magus of the Moon",42,67.3
"15","Rough // Tumble",38,67.7
"16","Mindbreak Trap",38,72.1
"17","Flusterstorm",37,69.2
"18","Engineered Explosives",35,65.6
"19","Deafening Silence",34,68.6
"20","Faerie Macabre",34,67.9
"21","Collector Ouphe",34,69.3
"22","Thoughtseize",32,66.7
"23","Serenity",30,68.1
"24","Yorion, Sky Nomad",29,73.9
"25","Grafdigger's Cage",25,66.9
"26","Fiery Confluence",25,66.9
"27","Pithing Needle",25,69.1
"28","Blue Elemental Blast",24,63.5
"29","Price of Progress",24,69
"30","Plague Engineer",21,68.4
"31","End the Festivities",21,65.3
"32","Spell Pierce",19,70.7
"33","Karakas",18,70.4
"34","Wear // Tear",18,66.4
"35","Dead // Gone",18,67.2
"36","Swords to Plowshares",17,73.1
"37","Progenitus",17,68.5
"38","Dauthi Voidwalker",16,66.1
"39","Choke",15,71.2
"40","Kozilek's Return",15,68.8
"41","Ensnaring Bridge",15,68.5
"42","Izzet Staticaster",14,68.3
"43","Sevinne's Reclamation",14,66.3
"44","Veil of Summer",14,77.6
"45","Rest in Peace",14,69.7
"46","Mycosynth Lattice",14,67.3
"47","Tormod's Crypt",13,66.3
"48","Minsc & Boo, Timeless Heroes",13,66
"49","Abrade",13,64.8
"50","Trinisphere",13,64.8
