"","CardNames","DeckCount","WinrateAverage"
"1","Shock",2,100
"2","Isolate",1,100
"3","Conflagrate",1,100
"4","Leyline of Punishment",1,100
"5","Jeskai Ascendancy",1,100
"6","Silence",1,100
"7","Expansion // Explosion",1,100
"8","Expressive Iteration",1,100
"9","Failure // Comply",1,100
"10","Fiery Justice",1,100
"11","Flesh // Blood",1,100
"12","Worship",1,100
"13","Elder Gargaroth",1,100
"14","Cinderclasm",1,100
"15","Crash Through",1,100
"16","Witchbane Orb",1,100
"17","Kitchen Finks",1,100
"18","Skullcrack",1,100
"19","Deflecting Palm",1,100
"20","Roiling Vortex",1,100
"21","Smash to Smithereens",1,100
"22","Feldon's Cane",1,100
"23","Golos, Tireless Pilgrim",1,100
"24","Elixir of Immortality",3,91.7
"25","Flame Slash",3,91.7
"26","Alpine Moon",4,87.5
"27","Kalitas, Traitor of Ghet",2,87.5
"28","Shrine of Burning Rage",2,87.5
"29","Magus of the Moon",2,87.5
"30","Mystic Repeal",2,87.5
"31","Stubborn Denial",2,87.5
"32","Disdainful Stroke",2,87.5
"33","Hexdrinker",2,87.5
"34","Liliana's Triumph",2,87.5
"35","Basilisk Collar",2,87.5
"36","Wrenn and Six",2,87.5
"37","Threads of Disloyalty",2,87.5
"38","Wheel of Sun and Moon",2,87.5
"39","Jegantha, the Wellspring",5,85
"40","Madcap Experiment",5,85
"41","Platinum Emperion",5,85
"42","Dovin's Veto",8,84.4
"43","Torpor Orb",8,84.4
"44","Dragon's Claw",11,84.1
"45","Soul-Guide Lantern",23,83.7
"46","Wurmcoil Engine",15,83.3
"47","Skysovereign, Consul Flagship",12,83.3
"48","Pyrite Spellbomb",3,83.3
"49","Crumble to Dust",3,83.3
"50","Shadows' Verdict",3,83.3
