"","CardNames","DeckCount","WinrateAverage"
"1","Wooded Foothills",67,81
"2","Lightning Bolt",63,81
"3","Mountain",60,81.7
"4","Forest",49,80.1
"5","Steam Vents",45,80.6
"6","Windswept Heath",44,81.2
"7","Plains",41,80.5
"8","Temple Garden",38,80.3
"9","Bloodstained Mire",35,80
"10","Misty Rainforest",34,81.6
"11","Island",33,81.1
"12","Sacred Foundry",31,80.6
"13","Monastery Swiftspear",30,81.7
"14","Stomping Ground",30,81.7
"15","Walking Ballista",30,79.2
"16","Soul-Scar Mage",28,81.2
"17","Scalding Tarn",27,80.6
"18","Lava Dart",27,80.6
"19","Manamorphose",27,81.5
"20","Mutagenic Growth",27,80.6
"21","Arid Mesa",27,78.7
"22","Opt",27,78.7
"23","Spirebluff Canal",26,79.8
"24","Fatal Push",23,79.3
"25","Swamp",23,80.4
"26","Mishra's Bauble",23,78.3
"27","Utopia Sprawl",23,81.5
"28","Verdant Catacombs",22,79.5
"29","Sprite Dragon",22,80.7
"30","Breeding Pool",21,84.5
"31","Fiery Islet",21,83.3
"32","Arbor Elf",20,80
"33","Skyclave Apparition",20,78.8
"34","Horizon Canopy",20,77.5
"35","Noble Hierarch",20,78.8
"36","Teferi, Time Raveler",20,81.2
"37","Wrenn and Six",20,83.8
"38","Path to Exile",19,82.9
"39","Cavern of Souls",19,80.3
"40","Stormwing Entity",19,81.6
"41","Snapcaster Mage",17,80.9
"42","Auriok Champion",17,79.4
"43","Heliod, Sun-Crowned",17,79.4
"44","Ranger-Captain of Eos",17,79.4
"45","Collected Company",17,77.9
"46","Raugrin Triome",17,80.9
"47","Valakut, the Molten Pinnacle",17,79.4
"48","Polluted Delta",16,79.7
"49","Watery Grave",16,79.7
"50","Conclave Mentor",16,78.1
