"","CardNames","DeckCount","WinrateAverage"
"1","Veil of Summer",47,79.8
"2","Aether Gust",33,79.5
"3","Path to Exile",33,79.5
"4","Cleansing Wildfire",27,81.5
"5","Kozilek's Return",27,81.5
"6","Relic of Progenitus",27,78.7
"7","Tormod's Crypt",27,80.6
"8","Engineered Explosives",25,79
"9","Soul-Guide Lantern",23,83.7
"10","Mystical Dispute",22,78.4
"11","Damping Sphere",22,78.4
"12","Lurrus of the Dream-Den",21,78.6
"13","Abrade",21,82.1
"14","Spell Pierce",21,82.1
"15","Pithing Needle",17,80.9
"16","Dispel",16,78.1
"17","Auriok Champion",16,76.6
"18","Liquimetal Coating",16,82.8
"19","Wurmcoil Engine",15,83.3
"20","Ensnaring Bridge",15,81.7
"21","Bedlam Reveler",15,80
"22","Deicide",14,80.4
"23","Burrenton Forge-Tender",13,78.8
"24","Vapor Snag",13,82.7
"25","Grafdigger's Cage",12,81.2
"26","Skysovereign, Consul Flagship",12,83.3
"27","Rest in Peace",11,81.8
"28","Dragon's Claw",11,84.1
"29","Walking Ballista",11,81.8
"30","Force of Negation",10,80
"31","Kor Firewalker",10,82.5
"32","Anger of the Gods",10,80
"33","Celestial Purge",10,82.5
"34","Force of Vigor",10,77.5
"35","Ceremonious Rejection",10,82.5
"36","Rip Apart",10,80
"37","Spatial Contortion",10,77.5
"38","Kozilek, Butcher of Truth",9,77.8
"39","Dismember",9,77.8
"40","Sundering Titan",9,80.6
"41","Timely Reinforcements",8,81.2
"42","Dovin's Veto",8,84.4
"43","Fatal Push",8,78.1
"44","Thoughtseize",8,78.1
"45","Sorcerous Spyglass",8,81.2
"46","Torpor Orb",8,84.4
"47","Reclamation Sage",8,78.1
"48","Tireless Tracker",8,75
"49","Lightning Helix",8,78.1
"50","Ashiok, Dream Render",7,82.1
