"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Gruul Stompy,Devotion Walkers - Dimir Control - Abzan Grease Fang,Devotion Walkers - Rakdos Midrange,Rakdos Midrange - Devotion Walkers,Rakdos Midrange - Devotion Walkers
"Tiers 1.5",Simic Lotus Strings - Devotion Walkers - Azorius Control - Selesnya Angels - Phoenix - Mono White Humans,Phoenix - Simic Lotus Strings - Enigmatic Incarnation - Rakdos Midrange - Izzet Creativity,Simic Lotus Strings - Phoenix - Abzan Grease Fang - Gruul Stompy - Selesnya Angels - Enigmatic Incarnation - Azorius Control - Mono White Humans,Simic Lotus Strings - Phoenix - Abzan Grease Fang - Gruul Stompy - Selesnya Angels - Enigmatic Incarnation - Azorius Control - Mono White Humans,Simic Lotus Strings - Phoenix - Abzan Grease Fang - Gruul Stompy - Selesnya Angels - Enigmatic Incarnation - Azorius Control - Mono White Humans
"Tiers 2",Enigmatic Incarnation - Abzan Grease Fang - Izzet Creativity - Bant Spirits - Rakdos Sacrifice,Selesnya Angels - Mono White Humans - Rakdos Sacrifice - Azorius Control - Mono Blue Spirits - Gruul Stompy - Bant Spirits,Izzet Creativity - Dimir Control - Bant Spirits - Rakdos Sacrifice,Dimir Control - Izzet Creativity - Rakdos Sacrifice - Bant Spirits - Mono Blue Spirits,Dimir Control - Izzet Creativity - Rakdos Sacrifice - Bant Spirits - Mono Blue Spirits
"Tiers 2.5",Dimir Control - Mono Blue Spirits - Mono Red Aggro - WURG Aggro,WURG Aggro - Mono Red Aggro,Mono Blue Spirits - WURG Aggro - Mono Red Aggro,WURG Aggro - Mono Red Aggro,WURG Aggro - Mono Red Aggro
