"","CardNames","DeckCount","WinrateAverage"
"1","Mukotai Ambusher",1,87.5
"2","Clear the Mind",1,85.7
"3","Circle of Protection: Green",2,83.3
"4","Devour Flesh",1,80
"5","Ob Nixilis's Cruelty",1,80
"6","Counterspell",1,77.8
"7","Palace Sentinels",1,77.8
"8","Exclude",1,77.8
"9","Beetleback Chief",2,76.5
"10","Nameless Inversion",2,76.5
"11","Sylvok Lifestaff",2,76.5
"12","Gurmag Angler",2,75
"13","Turn Aside",2,75
"14","Mutagenic Growth",1,75
"15","Ramosian Rally",2,73.3
"16","Exhume",1,72.7
"17","Unexpected Fangs",15,72.6
"18","Scattershot",4,72.4
"19","Patrician's Scorn",12,70.8
"20","Darkness",2,70.6
"21","Forest",2,70.6
"22","Mountain",2,70.6
"23","Repeal",2,70.6
"24","Thorn of the Black Rose",8,70.5
"25","Debt to the Kami",3,69.6
"26","Fangren Marauder",2,69.2
"27","Okiba-Gang Shinobi",10,69
"28","Pyromatics",4,68.8
"29","Makeshift Munitions",4,68.8
"30","Suffocating Fumes",30,68.6
"31","Nature's Claim",5,68.6
"32","Revoke Existence",13,68.4
"33","Nature's Chant",5,68.4
"34","Parapet",6,68.2
"35","Hallow",3,68.2
"36","Crop Rotation",3,68.2
"37","Stormbound Geist",21,68
"38","Psychotic Haze",4,67.9
"39","Masked Vandal",5,67.5
"40","Stonehorn Dignitary",13,67.4
"41","Negate",19,67.2
"42","Nihil Spellbomb",21,67.1
"43","Introduction to Prophecy",9,67.1
"44","Echoing Truth",30,67
"45","Duress",53,66.9
"46","Chainer's Edict",54,66.8
"47","Hydroblast",41,66.7
"48","Abrade",6,66.7
"49","Sage's Row Denizen",3,66.7
"50","Gnaw to the Bone",3,66.7
