"","CardNames","DeckCount","Winrate95Min"
"1","Misty Rainforest",174,70.6
"2","Ice-Fang Coatl",33,70.3
"3","Breeding Pool",98,70.2
"4","Boseiju, Who Endures",153,70.1
"5","Stomping Ground",102,70
"6","Wooded Foothills",111,69.9
"7","Steam Vents",153,69.9
"8","Solitude",58,69.7
"9","Teferi, Time Raveler",69,69.7
"10","Unholy Heat",80,69.7
"11","Flooded Strand",114,69.7
"12","Snow-Covered Forest",41,69.6
"13","Ketria Triome",61,69.6
"14","Endurance",96,69.5
"15","Abundant Growth",43,69.4
"16","Raugrin Triome",49,69.4
"17","Snow-Covered Island",70,69.4
"18","Hallowed Fountain",82,69.4
"19","Otawara, Soaring City",128,69.4
"20","Titania, Protector of Argoth",13,69.3
"21","Temple Garden",57,69.3
"22","Prismatic Ending",61,69.1
"23","Snow-Covered Plains",48,69
"24","Omnath, Locus of Creation",50,69
"25","Windswept Heath",71,69
"26","Sacred Foundry",67,69
"27","Cavern of Souls",48,68.9
"28","Eladamri's Call",44,68.8
"29","Wrenn and Six",62,68.8
"30","Fury",74,68.8
"31","Island",88,68.8
"32","Scalding Tarn",123,68.7
"33","Obsidian Charmaw",7,68.6
"34","Oath of Nissa",20,68.6
"35","Force of Negation",47,68.6
"36","Shardless Agent",47,68.3
"37","Violent Outburst",47,68.3
"38","Forest",114,68.3
"39","Lightning Bolt",116,68.3
"40","Fire // Ice",30,68.2
"41","Brazen Borrower",52,68.2
"42","Ephemerate",36,68.1
"43","Counterspell",67,68.1
"44","Spirebluff Canal",70,67.8
"45","Urza's Saga",61,67.6
"46","Subtlety",29,67.5
"47","Expressive Iteration",67,67.5
"48","Risen Reef",26,67.4
"49","Ragavan, Nimble Pilferer",84,67.2
"50","Explore",23,66.6
