"","CardNames","DeckCount","WinrateAverage"
"1","Kor Outfitter",1,100
"2","Time Warp",1,100
"3","Outland Liberator",1,100
"4","Tocatli Honor Guard",1,100
"5","Windcaller Aven",2,82.4
"6","Obsidian Charmaw",7,82
"7","Gilded Goose",8,80
"8","Vivien on the Hunt",3,79.2
"9","Felidar Guardian",3,79.2
"10","Karmic Guide",3,79.2
"11","Planebound Accomplice",3,79.2
"12","Opt",6,79.1
"13","Snow-Covered Swamp",4,78.9
"14","Titania, Protector of Argoth",13,78.2
"15","Village Rites",1,77.8
"16","Gingerbrute",5,77.1
"17","Crumbling Vestige",9,76.9
"18","Aether Vial",5,76.5
"19","Finale of Devastation",2,76.5
"20","Ice-Fang Coatl",33,76.4
"21","Cranial Plating",9,76.4
"22","Oath of Nissa",20,76.1
"23","Glacial Fortress",5,75.7
"24","Spreading Seas",12,75.3
"25","Snow-Covered Forest",41,75.2
"26","Fire // Ice",30,75
"27","Celestial Colonnade",9,75
"28","Pyrite Spellbomb",4,75
"29","Sunken Ruins",4,75
"30","Unsettled Mariner",3,75
"31","Valakut Awakening",3,75
"32","Frogmite",3,75
"33","Myr Enforcer",3,75
"34","Sojourner's Companion",3,75
"35","Mistvault Bridge",3,75
"36","Silverbluff Bridge",3,75
"37","Treasure Vault",3,75
"38","Knight of Autumn",3,75
"39","Flamekin Harbinger",2,75
"40","Voice of Resurgence",2,75
"41","Ranger-Captain of Eos",2,75
"42","Collected Company",2,75
"43","Masked Vandal",1,75
"44","Auriok Champion",1,75
"45","Conclave Mentor",1,75
"46","Heliod, Sun-Crowned",1,75
"47","Spike Feeder",1,75
"48","Prismatic Vista",1,75
"49","Saheeli Rai",1,75
"50","Renegade Rallier",1,75
