"","CardNames","DeckCount","WinrateAverage"
"1","Enlightened Tutor",1,88.9
"2","Imperial Recruiter",1,88.9
"3","Ethersworn Canonist",1,88.9
"4","Goblin Cratermaker",1,88.9
"5","Rain of Filth",1,77.8
"6","Karn, the Great Creator",5,77.4
"7","Ledger Shredder",3,75
"8","Helm of Obedience",2,75
"9","Vault of Whispers",2,75
"10","Vengevine",1,75
"11","Burning Inquiry",1,75
"12","Basking Rootwalla",1,75
"13","Blazing Rootwalla",1,75
"14","Anje's Ravager",1,75
"15","Putrid Imp",1,75
"16","Anger",1,75
"17","Buried Alive",1,75
"18","Arclight Phoenix",1,75
"19","Supreme Verdict",1,75
"20","Day's Undoing",1,75
"21","Narset, Parter of Veils",1,75
"22","Phyrexian Fleshgorger",1,75
"23","Maralen of the Mornsong",1,75
"24","Profane Tutor",1,75
"25","Ignoble Hierarch",1,75
"26","Breeding Pool",1,75
"27","Overgrown Tomb",1,75
"28","Berserk",1,75
"29","Bridge from Below",1,75
"30","Memory's Journey",1,75
"31","Elvish Spirit Guide",1,75
"32","Wild Cantor",1,75
"33","Summoner's Pact",1,75
"34","Turntimber Symbiosis",1,75
"35","Radiant Solar",1,75
"36","Nadaar, Selfless Paladin",1,75
"37","Field of Ruin",1,75
"38","Ichor Wellspring",1,75
"39","Cunning Wish",1,75
"40","Grove of the Burnwillows",1,75
"41","Punishing Fire",1,75
"42","Abrade",3,73.9
"43","Ensnaring Bridge",3,73.9
"44","Orim's Chant",10,73.3
"45","Vampire Hexmage",2,73.3
"46","Street Wraith",13,73.2
"47","Metallic Rebuke",7,73.2
"48","Haywire Mite",7,73.2
"49","Thought Monitor",10,73
"50","Emry, Lurker of the Loch",10,73
