"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1389,0.689
"2","Christopher Rush",1228,0.69
"3","Terese Nielsen",929,0.684
"4","Mark Tedin",747,0.678
"5","John Stanko",648,0.673
"6","Kaja Foglio",624,0.689
"7","April Lee",599,0.68
"8","Nils Hamm",557,0.687
"9","Anastasia Ovchinnikova",557,0.682
"10","Jeff A. Menges",549,0.672
"11","Donato Giancola",547,0.685
"12","Jesper Myrfors",505,0.661
"13","Kev Walker",485,0.678
"14","Colin MacNeil",484,0.678
"15","Matthew D. Wilson",465,0.699
"16","Una Fricker",465,0.692
"17","Ryan Pancoast",453,0.682
"18","Matt Stewart",443,0.679
"19","Brian Snõddy",440,0.691
"20","Shelly Wan",400,0.687
"21","Cliff Childs",390,0.686
"22","Lucas Graciano",372,0.706
"23","Steven Belledin",363,0.679
"24","Philip Straub",355,0.689
"25","Joseph Weston",330,0.68
"26","Martina Fackova",328,0.708
"27","Evan Shipard",309,0.682
"28","Paul Scott Canavan",304,0.691
"29","Adam Rex",296,0.683
"30","Mark Zug",278,0.672
"31","Chippy",277,0.707
"32","rk post",272,0.672
"33","Aleksi Briclot",271,0.669
"34","Nicholas Gregory",262,0.664
"35","Marta Nael",258,0.679
"36","Mike Ploog",247,0.685
"37","Eric Deschamps",240,0.701
"38","Daniel Ljunggren",223,0.681
"39","Ron Spears",212,0.671
"40","Sandra Everingham",211,0.687
"41","Titus Lunter",210,0.691
"42","Mark Poole",196,0.688
"43","Anson Maddocks",195,0.671
"44","Dan Frazier",187,0.681
"45","Randy Vargas",182,0.691
"46","Igor Kieryluk",180,0.656
"47","Julian Kok Joon Wen",168,0.677
"48","Nicola Leonard",163,0.682
"49","Pete Venters",160,0.703
"50","David Palumbo",158,0.674
"51","Richard Thomas",156,0.662
"52","Volkan Baǵa",155,0.683
"53","Douglas Shuler",152,0.664
"54","Robert Bliss",151,0.677
"55","Izzy",147,0.69
"56","Vincent Proce",147,0.663
"57","Jana Schirmer & Johannes Voss",139,0.676
"58","Rebecca Guay",137,0.659
"59","Scott M. Fischer",136,0.689
"60","John Zeleznik",125,0.71
"61","Greg Hildebrandt",124,0.693
"62","Raoul Vitale",103,0.698
"63","Mike Bierek",98,0.665
"64","Joseph Meehan",97,0.661
"65","John Avon",96,0.719
"66","Dave DeVries",93,0.654
"67","Vance Kovacs",92,0.674
"68","Howard Lyon",92,0.686
"69","Gabor Szikszai",92,0.665
"70","Margaret Organ-Kean",91,0.704
"71","Martina Pilcerova",90,0.684
"72","Sidharth Chaturvedi",90,0.648
"73","Svetlin Velinov",88,0.655
"74","Zack Stella",87,0.679
"75","Jason Chan",86,0.657
"76","Franz Vohwinkel",85,0.664
"77","Marcela Medeiros",84,0.674
"78","Carl Critchlow",83,0.654
"79","Mike Dringenberg",82,0.695
"80","Iain McCaig",78,0.655
"81","Chris Rahn",76,0.657
"82","Jesper Ejsing",75,0.689
"83","Dany Orizio",72,0.643
"84","James Paick",71,0.656
"85","Chris Rallis",70,0.682
"86","Tim Hildebrandt",69,0.677
"87","Jeff Laubenstein",69,0.675
"88","Erica Yang",68,0.661
"89","Andreas Zafiratos",65,0.64
"90","Andrew Mar",64,0.642
"91","Dmitry Burmak",62,0.664
"92","Lucas Staniec",58,0.672
"93","Greg Simanson",57,0.699
"94","Val Mayerik",56,0.685
