"","CardNames","DeckCount","WinrateAverage"
"1","Flame Slash",1,100
"2","Portable Hole",1,88.9
"3","Twinshot Sniper",1,88.9
"4","Back to Basics",3,86.7
"5","Cast Down",6,80.8
"6","Stubborn Denial",3,80
"7","Energy Flux",2,80
"8","Karn, the Great Creator",2,80
"9","Tormod's Crypt",4,79.4
"10","Smash to Dust",3,78.6
"11","March of Otherworldly Light",4,78.3
"12","Massacre",1,77.8
"13","Ensnaring Bridge",6,75.7
"14","Crash",6,75
"15","Pulverize",6,75
"16","Gingerbrute",2,75
"17","Kozilek's Return",2,75
"18","Vault of Whispers",2,75
"19","Sarevok's Tome",2,75
"20","Aether Spellbomb",2,75
"21","Feed the Swarm",2,75
"22","Firestorm",1,75
"23","Ancient Grudge",1,75
"24","Shriekmaw",1,75
"25","Ledger Shredder",1,75
"26","Sevinne's Reclamation",1,75
"27","Nemesis Trap",1,75
"28","Not of This World",1,75
"29","Golgari Charm",1,75
"30","Run Afoul",1,75
"31","Boseiju, Who Endures",1,75
"32","Foundation Breaker",1,75
"33","Xantid Swarm",1,75
"34","Cavern of Souls",1,75
"35","Teferi, Time Raveler",1,75
"36","Rending Volley",1,75
"37","Phyrexian Fleshgorger",1,75
"38","Searing Wind",1,75
"39","Through the Breach",1,75
"40","Vexing Shusher",1,75
"41","Firemind's Foresight",1,75
"42","Arcane Artisan",1,75
"43","Sphere of Resistance",1,75
"44","Underground Sea",1,75
"45","Blood Moon",17,74.1
"46","Maddening Hex",7,73.9
"47","Helm of Obedience",7,73.8
"48","Liliana, the Last Hope",2,73.3
"49","Kappa Cannoneer",7,73.2
"50","Blessed Alliance",4,73.1
