"","CardNames","DeckCount","Winrate95Min"
"1","Counterbalance",68,66.9
"2","Force of Negation",148,66.9
"3","Meltdown",93,66.1
"4","Fury",34,65.7
"5","Surgical Extraction",143,65.6
"6","Unchained Berserker",47,65.4
"7","Blood Moon",17,65.2
"8","Hydroblast",115,65.2
"9","Pyroblast",130,65.1
"10","Grafdigger's Cage",55,64.2
"11","Abrade",37,64.1
"12","Leyline of the Void",75,63.8
"13","True-Name Nemesis",34,63.5
"14","Faerie Macabre",70,63.3
"15","Brazen Borrower",22,63.2
"16","Empty-Shrine Kannushi",44,63
"17","Swords to Plowshares",47,63
"18","Dismember",16,62.9
"19","Subtlety",13,62.6
"20","Walking Ballista",51,62.4
"21","Pithing Needle",29,62.2
"22","Tormod's Crypt",4,62.1
"23","Price of Progress",19,62.1
"24","Containment Priest",73,61.8
"25","Chalice of the Void",38,61.7
"26","Plague Engineer",52,61.6
"27","Prismatic Ending",29,61.5
"28","Loran of the Third Path",50,61.2
"29","Red Elemental Blast",62,61.2
"30","Tendrils of Agony",13,60.9
"31","Peer into the Abyss",13,60.9
"32","Cast Down",6,60.6
"33","Ethersworn Canonist",13,60.5
"34","Show and Tell",12,60.1
"35","Fatal Push",18,60.1
"36","Aven Mindcensor",27,60.1
"37","Archon of Absolution",32,60
"38","Flusterstorm",36,60
"39","Carpet of Flowers",37,59.8
"40","Back to Basics",3,59.5
"41","Echo of Eons",12,59.4
"42","Force of Vigor",10,59.4
"43","Tourach, Dread Cantor",18,59.1
"44","Snuff Out",29,59.1
"45","Maddening Hex",7,58.9
"46","Ensnaring Bridge",6,58.8
"47","Wear // Tear",14,58.8
"48","Thoughtseize",29,58.8
"49","Trinisphere",10,58.7
"50","Null Rod",18,58.7
