"","CardNames","DeckCount","WinrateAverage"
"1","Baleful Mastery",1,87.5
"2","Manic Scribe",1,87.5
"3","Miscast",1,83.3
"4","Tempted by the Oriq",1,83.3
"5","Meddling Mage",2,82.4
"6","Narset, Parter of Veils",1,81.8
"7","Greater Auramancy",1,81.8
"8","Curse of Silence",1,81.8
"9","Treasure Vault",1,81.8
"10","Dark Confidant",3,81.5
"11","Damnation",2,80
"12","Extirpate",2,80
"13","Thieving Skydiver",2,78.9
"14","Stormbreath Dragon",1,77.8
"15","Bloodchief's Thirst",1,77.8
"16","Thragtusk",1,77.8
"17","Possessed Portal",1,77.8
"18","Trinisphere",1,77.8
"19","Wilt",1,77.8
"20","Warping Wail",1,77.8
"21","Fateful Absence",1,77.8
"22","Knight of Autumn",1,77.8
"23","Murderous Cut",1,77.8
"24","Wall of Blossoms",1,77.8
"25","Traverse the Ulvenwald",1,77.8
"26","Rip Apart",1,77.8
"27","Teferi, Hero of Dominaria",1,77.8
"28","Collector Ouphe",5,76.9
"29","Kroxa, Titan of Death's Hunger",4,76.5
"30","Crypt Incursion",3,76
"31","Aether Gust",11,75.8
"32","Collective Brutality",13,75.7
"33","Dead // Gone",4,75
"34","Assassin's Trophy",3,75
"35","Counterspell",2,75
"36","Lightning Axe",2,75
"37","Expedition Map",1,75
"38","Golos, Tireless Pilgrim",1,75
"39","Spell Burst",1,75
"40","Tidebinder Mage",1,75
"41","Vanishing Verse",1,75
"42","Memory Deluge",1,75
"43","Young Pyromancer",1,75
"44","Setessan Petitioner",1,75
"45","Tocatli Honor Guard",1,75
"46","Abrupt Decay",1,75
"47","Pyromancer Ascension",1,75
"48","Gaddock Teeg",1,75
"49","Obsidian Charmaw",6,74.5
"50","Duress",5,74.4
