"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",130,70.7
"2","Scalding Tarn",127,71.5
"3","Misty Rainforest",120,70
"4","Lightning Bolt",117,70.1
"5","Flooded Strand",110,70.5
"6","Island",109,71.2
"7","Expressive Iteration",99,70.8
"8","Ragavan, Nimble Pilferer",96,70.3
"9","Unholy Heat",93,71.5
"10","Mishra's Bauble",88,71.7
"11","Dragon's Rage Channeler",84,70.9
"12","Counterspell",83,71.3
"13","Polluted Delta",82,71.7
"14","Prismatic Ending",73,69.8
"15","Plains",72,69.5
"16","Breeding Pool",71,69.9
"17","Force of Negation",67,69.4
"18","Forest",66,69.6
"19","Teferi, Time Raveler",64,70.3
"20","Stomping Ground",64,70.8
"21","Urza's Saga",64,69.8
"22","Hallowed Fountain",63,70.1
"23","Raugrin Triome",60,71.1
"24","Sacred Foundry",60,69.2
"25","Archmage's Charm",60,71.1
"26","Thoughtseize",59,71.5
"27","Solitude",55,70.3
"28","Mountain",55,69.6
"29","Spirebluff Canal",55,70.7
"30","Wrenn and Six",51,70.5
"31","Wooded Foothills",51,70.5
"32","Bloodstained Mire",51,70.9
"33","Fury",48,68.3
"34","Fiery Islet",47,70.2
"35","Swamp",47,70.7
"36","Brazen Borrower",46,71.2
"37","Windswept Heath",46,70.5
"38","Shadowspear",46,70.9
"39","Blood Crypt",45,71.8
"40","Serum Visions",43,71
"41","Ketria Triome",42,70.4
"42","Murktide Regent",42,70.9
"43","Consider",42,71.3
"44","Inquisition of Kozilek",41,71.9
"45","Temple Garden",41,70.7
"46","Spell Pierce",40,70.8
"47","Omnath, Locus of Creation",38,70.4
"48","Esper Sentinel",38,69.5
"49","Engineered Explosives",37,70
"50","Arid Mesa",36,68
