"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Devotion Walkers - Selesnya Angels - Simic Lotus Strings,Phoenix - Dimir Control,Rakdos Midrange,Rakdos Midrange - Devotion Walkers,Rakdos Midrange - Devotion Walkers
"Tiers 1.5",Gruul Stompy - Azorius Control - Mono White Humans - Rakdos Sacrifice - Abzan Grease Fang - Enigmatic Incarnation,Rakdos Sacrifice - Azorius Spirits - Abzan Grease Fang - Rakdos Midrange - Devotion Walkers - Selesnya Angels - Mono Black Midrange - Simic Lotus Strings - Mono Red Aggro,Devotion Walkers - Phoenix - Selesnya Angels - Simic Lotus Strings - Rakdos Sacrifice - Dimir Control - Abzan Grease Fang - Azorius Control - Gruul Stompy - Enigmatic Incarnation,Selesnya Angels - Simic Lotus Strings - Phoenix - Rakdos Sacrifice - Gruul Stompy - Azorius Control - Dimir Control - Abzan Grease Fang,Selesnya Angels - Simic Lotus Strings - Phoenix - Rakdos Sacrifice - Gruul Stompy - Azorius Control - Dimir Control - Abzan Grease Fang
"Tiers 2",Phoenix - Dimir Control - Izzet Creativity - Mono Red Aggro,Enigmatic Incarnation - Izzet Creativity - Mono Blue Spirits - Azorius Control - Gruul Stompy,Izzet Creativity - Mono White Humans - Mono Red Aggro - Mono Black Midrange - Azorius Spirits,Enigmatic Incarnation - Mono White Humans - Izzet Creativity - Mono Red Aggro - Azorius Spirits - Mono Black Midrange,Enigmatic Incarnation - Mono White Humans - Izzet Creativity - Mono Red Aggro - Azorius Spirits - Mono Black Midrange
"Tiers 2.5",Mono Black Midrange - Bant Spirits - Azorius Spirits - Mono Blue Spirits,Mono White Humans - Bant Spirits,Mono Blue Spirits - Bant Spirits,Mono Blue Spirits - Bant Spirits,Mono Blue Spirits - Bant Spirits
