"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1944,0.727
"2","Johannes Voss",1226,0.732
"3","Jonas De Ro",1048,0.741
"4","Christopher Rush",981,0.734
"5","Eric Deschamps",875,0.735
"6","Jesper Myrfors",846,0.714
"7","Wesley Burt",798,0.732
"8","Lucas Graciano",765,0.739
"9","Jung Park",709,0.737
"10","Victor Adame Minguez",645,0.739
"11","Magali Villeneuve",636,0.728
"12","Chris Rahn",606,0.732
"13","John Avon",600,0.739
"14","Joseph Meehan",586,0.732
"15","Adam Paquette",581,0.732
"16","John Stanko",569,0.73
"17","Anson Maddocks",565,0.729
"18","Aleksi Briclot",529,0.745
"19","Titus Lunter",522,0.732
"20","Chris Rallis",495,0.726
"21","Igor Kieryluk",476,0.735
"22","Daarken",471,0.745
"23","Chris Ostrowski",460,0.734
"24","Svetlin Velinov",452,0.737
"25","Jason Rainville",447,0.725
"26","Pete Venters",427,0.737
"27","Ekaterina Burmak",414,0.734
"28","Izzy",406,0.734
"29","Franz Vohwinkel",403,0.724
"30","Dan Frazier",382,0.743
"31","Kieran Yanner",378,0.728
"32","Zezhou Chen",375,0.732
"33","Volkan Baǵa",374,0.726
"34","Jaime Jones",363,0.74
"35","Ravenna Tran",358,0.747
"36","Lucas Staniec",351,0.732
"37","Manuel Castañón",346,0.697
"38","Sam Burley",340,0.73
"39","Jesper Ejsing",340,0.736
"40","Chris Seaman",336,0.743
"41","Raoul Vitale",332,0.728
"42","Douglas Shuler",329,0.731
"43","Irina Nordsol",326,0.737
"44","Donato Giancola",311,0.712
"45","Jakub Kasper",309,0.746
"46","Mark Poole",309,0.728
"47","Fred Fields",306,0.708
"48","Tomasz Jedruszek",286,0.739
"49","Steve Prescott",278,0.739
"50","Bryan Sola",277,0.723
"51","Wisnu Tan",276,0.746
"52","Terese Nielsen",271,0.706
"53","Dan Scott",268,0.736
"54","Ryan Pancoast",268,0.735
"55","Anna Steinbauer",265,0.733
"56","Yigit Koroglu",260,0.746
"57","Jehan Choo",260,0.746
"58","Matt Stewart",260,0.729
"59","Noah Bradley",258,0.73
"60","Kev Walker",255,0.734
"61","Bryan Talbot",248,0.732
"62","Campbell White",247,0.729
"63","Filip Burburan",241,0.741
"64","Alayna Danner",239,0.736
"65","Caio Monteiro",234,0.734
"66","Dimitar Marinski",230,0.742
"67","Christine Choi",222,0.725
"68","Dave Kendall",210,0.732
"69","Nicholas Elias",208,0.735
"70","Steven Belledin",207,0.718
"71","Wylie Beckert",205,0.749
"72","Lawrence Snelly",196,0.75
"73","Yeong-Hao Han",195,0.701
"74","Scott M. Fischer",192,0.735
"75","Andreas Rocha",192,0.711
"76","Josu Hernaiz",191,0.731
"77","Wayne Reynolds",187,0.74
"78","Dmitry Burmak",185,0.747
"79","Cristi Balanescu",185,0.714
"80","Nicola Leonard",183,0.71
"81","Bryon Wackwitz",178,0.725
"82","Zack Stella",173,0.732
"83","Steve Argyle",173,0.738
"84","Milivoj Ćeran",172,0.754
"85","Julian Kok Joon Wen",162,0.715
"86","Johan Grenier",160,0.708
"87","Tommy Arnold",152,0.717
"88","Jason Chan",149,0.727
"89","Aaron Miller",148,0.736
"90","Karl Kopinski",142,0.701
"91","Phil Foglio",132,0.749
"92","Vincent Proce",123,0.742
"93","Jana Schirmer & Johannes Voss",119,0.7
"94","Andrew Goldhawk",118,0.711
"95","Iain McCaig",113,0.76
"96","Alexander Forssberg",112,0.76
"97","Goran Josic",112,0.693
"98","Mads Ahm",111,0.691
"99","Lake Hurwitz",110,0.716
"100","Kasia 'Kafis' Zielińska",110,0.729
"101","Caroline Gariba",110,0.694
"102","Stanton Feng",109,0.725
"103","Lius Lasahido",108,0.728
"104","Jeremy Jarvis",106,0.751
"105","Nils Hamm",106,0.713
"106","Miranda Meeks",103,0.738
"107","Randy Vargas",103,0.715
"108","Inka Schulz",101,0.729
"109","Chase Stone",101,0.734
"110","Slawomir Maniak",100,0.763
"111","Howard Lyon",99,0.742
"112","PINDURSKI",96,0.725
"113","Cynthia Sheppard",92,0.75
"114","Austin Hsu",92,0.729
"115","Mila Pesic",90,0.768
"116","Ralph Horsley",88,0.72
"117","Tyler Walpole",87,0.775
"118","Sarah Finnigan",87,0.75
"119","John Howe",84,0.772
"120","Jake Murray",84,0.729
"121","Raymond Swanland",81,0.747
"122","Seb McKinnon",77,0.706
"123","Richard Wright",76,0.731
"124","Cliff Childs",74,0.731
"125","Joe Slucher",73,0.727
"126","Robbie Trevino",72,0.696
"127","Liiga Smilshkalne",72,0.701
"128","Leon Tukker",72,0.744
"129","Piotr Dura",71,0.702
"130","Vance Kovacs",69,0.75
"131","Viktor Titov",65,0.723
"132","Dominik Mayer",64,0.712
"133","Nicholas Gregory",60,0.754
"134","Deruchenko Alexander",60,0.712
"135","Clint Cearley",59,0.768
"136","Zoltan Boros",59,0.723
"137","Daniel Ljunggren",57,0.716
"138","Ryan Yee",53,0.73
"139","Florian de Gesincourt",52,0.747
"140","Mike Bierek",52,0.734
"141","Johann Bodin",49,0.759
"142","Olivier Bernard",49,0.722
"143","Yongjae Choi",49,0.729
"144","Gaboleps",47,0.722
"145","Mike Raabe",46,0.681
"146","James Ryman",45,0.756
"147","Anato Finnstark",44,0.738
"148","Marta Nael",42,0.722
"149","Mathias Kollros",40,0.753
"150","Brian Valeza",39,0.753
"151","Alix Branwyn",38,0.722
"152","Chris Cold",37,0.769
"153","Todd Lockwood",35,0.74
"154","Josh Hass",33,0.722
"155","G-host Lee",31,0.73
"156","Heonhwa Choe",31,0.77
"157","Martina Fackova",31,0.779
"158","Zara Alfonso",31,0.747
"159","Cyril Van Der Haegen",31,0.714
"160","Kekai Kotaki",29,0.745
"161","Jokubas Uogintas",28,0.709
"162","Jason A. Engle",28,0.659
"163","Jonathan Kuo",28,0.689
