"","CardNames","DeckCount","WinrateAverage"
"1","Mishra's Foundry",1,100
"2","Reflector Mage",1,100
"3","Unclaimed Territory",1,100
"4","Mantis Rider",1,100
"5","Experiment One",1,100
"6","Jace, Vryn's Prodigy",1,100
"7","Clarion Spirit",1,100
"8","Go Blank",4,93.8
"9","Underground River",2,87.5
"10","Ashiok, Nightmare Muse",2,87.5
"11","Eliminate",2,87.5
"12","Dennick, Pious Apprentice",2,87.5
"13","Gird for Battle",2,87.5
"14","Titan's Strength",2,87.5
"15","Dreadhorde Arcanist",2,87.5
"16","Feather, the Redeemed",2,87.5
"17","Priest of Forgotten Gods",4,85
"18","Secluded Courtyard",2,84.6
"19","Roast",1,81.8
"20","Skewer the Critics",6,81.5
"21","Boros Charm",4,81.2
"22","Tasigur, the Golden Fang",5,80
"23","Viashino Pyromancer",3,80
"24","Wizard's Lightning",3,80
"25","Ghitu Lavarunner",3,80
"26","Gods Willing",3,80
"27","Favored Hoplite",3,80
"28","Reckless Rage",3,80
"29","Tenth District Legionnaire",3,80
"30","Defiant Strike",3,80
"31","The Meathook Massacre",13,79.5
"32","Shipwreck Marsh",12,79.3
"33","Ritual of Soot",15,79
"34","Geier Reach Sanitarium",13,79
"35","Eldritch Evolution",12,78.9
"36","Polukranos, Unchained",6,78.8
"37","Stitcher's Supplier",14,78.5
"38","Koma, Cosmos Serpent",5,78.4
"39","Needleverge Pathway",5,78.3
"40","Battlefield Forge",5,78.3
"41","Inspiring Vantage",5,78.3
"42","Day's Undoing",10,78
"43","Chart a Course",18,77.8
"44","Chord of Calling",1,77.8
"45","Elvish Visionary",1,77.8
"46","Sinister Sabotage",11,77.6
"47","Unlucky Witness",23,77.5
"48","Eaten Alive",17,77.5
"49","Lightning Axe",20,77.3
"50","Ledger Shredder",20,77.3
