"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2800,0.738
"2","Anastasia Ovchinnikova",1214,0.745
"3","Christopher Rush",1085,0.736
"4","Mark Poole",1017,0.744
"5","Shelly Wan",778,0.749
"6","Eric Deschamps",663,0.743
"7","Adam Paquette",642,0.745
"8","Alayna Danner",634,0.743
"9","Philip Straub",625,0.745
"10","John Stanko",598,0.727
"11","Simon Dominic",565,0.736
"12","Chippy",542,0.743
"13","Chris Rallis",531,0.739
"14","Randy Vargas",530,0.741
"15","Izzy",516,0.742
"16","Raoul Vitale",501,0.746
"17","Ekaterina Burmak",482,0.745
"18","Kari Christensen",465,0.743
"19","Vance Kovacs",442,0.747
"20","Jason Chan",427,0.738
"21","Paul Scott Canavan",409,0.751
"22","Vincent Proce",405,0.724
"23","Lucas Graciano",396,0.748
"24","John Avon",390,0.739
"25","Martina Fackova",380,0.737
"26","Ryan Pancoast",374,0.735
"27","Evan Shipard",370,0.741
"28","Jean-Sébastien Rossbach",370,0.739
"29","Chris Ostrowski",363,0.737
"30","Anthony S. Waters",359,0.735
"31","Ron Spears",349,0.737
"32","Mark Zug",347,0.727
"33","Zezhou Chen",339,0.749
"34","Titus Lunter",335,0.735
"35","Anson Maddocks",333,0.746
"36","Franz Vohwinkel",330,0.734
"37","Aleksi Briclot",330,0.726
"38","Chris Rahn",328,0.74
"39","Cyril Van Der Haegen",328,0.734
"40","Lake Hurwitz",323,0.744
"41","Tom Wänerstrand",319,0.742
"42","Svetlin Velinov",315,0.735
"43","Richard Whitters",306,0.748
"44","Chase Stone",289,0.726
"45","Sam Burley",282,0.739
"46","Howard Lyon",276,0.723
"47","Kev Walker",263,0.733
"48","Nils Hamm",255,0.728
"49","Iain McCaig",254,0.745
"50","Jung Park",249,0.733
"51","Raymond Swanland",248,0.719
"52","Yeong-Hao Han",244,0.739
"53","Mark Tedin",243,0.735
"54","Jonas De Ro",235,0.737
"55","Nicholas Gregory",228,0.747
"56","Matt Stewart",219,0.745
"57","David Martin",218,0.735
"58","Cliff Childs",213,0.727
"59","Christine Choi",209,0.75
"60","Dan Scott",196,0.743
"61","Terese Nielsen",196,0.726
"62","Jesper Myrfors",193,0.737
"63","Greg Staples",193,0.744
"64","Tomasz Jedruszek",192,0.732
"65","Jason Rainville",187,0.729
"66","Pete Venters",183,0.722
"67","Douglas Shuler",181,0.723
"68","Mike Bierek",181,0.732
"69","Filip Burburan",175,0.738
"70","Warren Mahy",173,0.73
"71","Richard Wright",171,0.744
"72","Martina Pilcerova",169,0.742
"73","Bastien L. Deharme",168,0.738
"74","Johannes Voss",166,0.732
"75","Campbell White",162,0.74
"76","Michael C. Hayes",161,0.728
"77","James Paick",153,0.731
"78","Dmitry Burmak",152,0.751
"79","Steve Argyle",150,0.73
"80","Todd Lockwood",147,0.733
"81","Tomas Giorello",140,0.756
"82","Wisnu Tan",140,0.72
"83","Greg Hildebrandt",139,0.732
"84","Steven Belledin",138,0.73
"85","Daarken",129,0.712
"86","Craig J Spearing",128,0.747
"87","Victor Adame Minguez",126,0.752
"88","Dave Kendall",124,0.725
"89","Pat Morrissey",118,0.741
"90","Cynthia Sheppard",117,0.729
"91","Lars Grant-West",116,0.736
"92","Seb McKinnon",113,0.748
"93","Yongjae Choi",113,0.726
"94","Amy Weber",112,0.729
"95","Dan Frazier",105,0.733
"96","Heather Hudson",103,0.749
"97","Adam Rex",103,0.727
"98","Christopher Moeller",103,0.725
"99","Randy Gallegos",99,0.736
"100","Michael Sutfin",98,0.731
"101","Scott Murphy",96,0.721
"102","Zoltan Boros",96,0.741
"103","Volkan Baǵa",87,0.752
"104","Mark Winters",84,0.74
"105","Chris Cold",79,0.716
"106","Scott M. Fischer",79,0.712
"107","Heonhwa Choe",74,0.73
"108","John Matson",73,0.742
"109","Kieran Yanner",73,0.716
"110","Jaime Jones",73,0.738
"111","Jim Nelson",68,0.722
"112","Karl Kopinski",66,0.733
"113","Michael Komarck",63,0.723
"114","Brom",63,0.722
"115","Dimitar Marinski",63,0.738
"116","Bryan Sola",62,0.719
"117","Lie Setiawan",60,0.734
"118","Daniel Ljunggren",58,0.71
"119","Johan Grenier",57,0.721
"120","Alex Horley-Orlandelli",57,0.713
"121","Antonio José Manzanedo",55,0.732
"122","Fred Fields",54,0.718
"123","Noah Bradley",52,0.73
"124","Edward P. Beard, Jr.",52,0.725
"125","Luca Zontini",51,0.708
"126","Jason Felix",50,0.75
"127","Donato Giancola",49,0.697
"128","Jesper Ejsing",48,0.721
"129","Lucas Staniec",47,0.724
"130","Sidharth Chaturvedi",47,0.736
"131","Wayne England",47,0.768
"132","DiTerlizzi",46,0.694
"133","Jeff Miracola",44,0.755
"134","Marta Nael",40,0.757
"135","Chuck Lukacs",40,0.718
"136","Andrew Mar",39,0.71
"137","Grzegorz Rutkowski",37,0.759
"138","Justin Murray",36,0.754
"139","Nicholas Elias",36,0.739
"140","Steve Prescott",36,0.762
"141","Darrell Riche",36,0.746
"142","Khang Le",34,0.736
"143","John Howe",32,0.815
"144","Joseph Meehan",32,0.756
"145","Zoltan Boros & Gabor Szikszai",31,0.727
"146","Milivoj Ćeran",31,0.743
"147","Jason A. Engle",30,0.745
"148","rk post",30,0.756
"149","Johann Bodin",30,0.72
"150","Igor Kieryluk",29,0.75
"151","Deruchenko Alexander",28,0.707
"152","Lius Lasahido",28,0.724
"153","Pauline Voss",27,0.723
"154","Sam Wood",27,0.699
"155","Alexander Forssberg",27,0.696
"156","Magali Villeneuve",27,0.734
"157","Eric Fortune",26,0.746
"158","William Arnold",25,0.738
"159","Livia Prima",25,0.761
"160","Austin Hsu",25,0.731
"161","Richard Kane Ferguson",23,0.689
"162","Caio Monteiro",21,0.767
"163","Ilse Gort",21,0.733
"164","Lindsey Look",21,0.732
"165","Don Hazeltine",21,0.708
"166","Ben Thompson",20,0.74
"167","Willian Murai",20,0.758
