"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",188,74.7
"2","Force of Vigor",169,74
"3","Relic of Progenitus",160,74.1
"4","Engineered Explosives",157,73.6
"5","Endurance",154,74.2
"6","Dress Down",109,74.6
"7","Veil of Summer",97,73.3
"8","Blood Moon",92,73.9
"9","Magus of the Moon",91,74.8
"10","Fury",80,75.3
"11","Chalice of the Void",77,73.1
"12","Spell Pierce",76,75.1
"13","Flusterstorm",71,74.6
"14","Yorion, Sky Nomad",67,73.6
"15","Pithing Needle",65,72.2
"16","Subtlety",61,75.2
"17","Jace, the Mind Sculptor",59,75
"18","Boseiju, Who Endures",58,74.3
"19","Sanctifier en-Vec",58,72.8
"20","Force of Negation",54,76.5
"21","Leyline of Sanctity",50,74.1
"22","Soul-Guide Lantern",49,71.3
"23","Path to Exile",47,73.1
"24","Aether Gust",47,74.6
"25","Dovin's Veto",44,75.2
"26","Emrakul, the Promised End",43,73.3
"27","March of Otherworldly Light",42,73.4
"28","Alpine Moon",42,71.3
"29","Thoughtseize",40,74.1
"30","Foundation Breaker",39,74.5
"31","Meddling Mage",38,72.6
"32","Supreme Verdict",35,75.1
"33","Torpor Orb",30,72.4
"34","Leyline of the Void",30,72.8
"35","Teferi, Time Raveler",30,72.3
"36","Tourach, Dread Cantor",29,72
"37","Ensnaring Bridge",29,71.4
"38","Rest in Peace",29,72.2
"39","Lavinia, Azorius Renegade",28,70.6
"40","Prismatic Ending",24,71
"41","Tormod's Crypt",22,73.6
"42","Wear // Tear",22,71.8
"43","Damping Sphere",21,71.9
"44","Liquimetal Coating",21,72.4
"45","Dismember",20,71.8
"46","Walking Ballista",20,70.3
"47","Nature's Claim",20,74.4
"48","Nihil Spellbomb",20,68.9
"49","Necromentia",20,75
"50","Kolaghan's Command",20,70.1
