"","CardNames","DeckCount","Winrate95Min"
"1","Misty Rainforest",262,72.8
"2","Scalding Tarn",243,72.4
"3","Otawara, Soaring City",193,72.3
"4","Steam Vents",266,72.2
"5","Counterspell",144,72.1
"6","Spirebluff Canal",137,72.1
"7","Flooded Strand",175,72
"8","Snow-Covered Island",126,71.9
"9","Breeding Pool",156,71.9
"10","Archmage's Charm",100,71.5
"11","Expressive Iteration",146,71.5
"12","Murktide Regent",86,71.4
"13","Spell Pierce",100,71.4
"14","Brazen Borrower",71,71.3
"15","Unholy Heat",129,71.3
"16","Fury",129,71.3
"17","Island",150,71.3
"18","Lightning Bolt",178,71.3
"19","Boseiju, Who Endures",174,71.3
"20","Mishra's Bauble",120,71.2
"21","Memory Deluge",40,71.1
"22","Consider",85,71.1
"23","Fiery Islet",91,71.1
"24","Violent Outburst",77,71
"25","Wooded Foothills",127,71
"26","Shardless Agent",76,70.9
"27","Polluted Delta",119,70.9
"28","Hallowed Fountain",124,70.9
"29","Teferi, Hero of Dominaria",33,70.7
"30","Raugrin Triome",91,70.7
"31","Solitude",97,70.7
"32","Ketria Triome",112,70.7
"33","Ragavan, Nimble Pilferer",139,70.7
"34","Dead // Gone",51,70.6
"35","Force of Negation",84,70.6
"36","Prismatic Ending",103,70.6
"37","Teferi, Time Raveler",115,70.6
"38","Stomping Ground",138,70.6
"39","Forest",135,70.5
"40","Snow-Covered Forest",82,70.3
"41","Dragon's Rage Channeler",95,70.1
"42","Plains",87,70.1
"43","Windswept Heath",107,70.1
"44","Bonecrusher Giant",38,70
"45","Grief",43,70
"46","Urza's Saga",79,69.9
"47","Sacred Foundry",106,69.9
"48","Urborg, Tomb of Yawgmoth",33,69.8
"49","Gemstone Caverns",44,69.8
"50","Omnath, Locus of Creation",64,69.8
