"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",124,74.5
"2","Relic of Progenitus",105,74.8
"3","Force of Vigor",102,73.8
"4","Mystical Dispute",94,75.7
"5","Endurance",85,73.9
"6","Dress Down",81,75.9
"7","Pithing Needle",78,72.8
"8","Spell Pierce",75,75
"9","Lurrus of the Dream-Den",73,73.9
"10","Veil of Summer",58,72.5
"11","Alpine Moon",55,74.7
"12","Sanctifier en-Vec",51,70.9
"13","Chalice of the Void",47,71.1
"14","Soul-Guide Lantern",45,75
"15","Terminate",43,75.7
"16","Boseiju, Who Endures",43,73.3
"17","Thoughtseize",41,70.3
"18","Nihil Spellbomb",40,77
"19","Kolaghan's Command",37,76
"20","Fury",35,77.6
"21","Force of Negation",35,75.9
"22","Path to Exile",35,74
"23","Yorion, Sky Nomad",34,74.1
"24","Leyline of Sanctity",33,71.9
"25","Blood Moon",33,75.5
"26","Tourach, Dread Cantor",30,75.5
"27","Subtlety",30,75.3
"28","Emrakul, the Promised End",28,74.4
"29","Fatal Push",27,75.7
"30","Jace, the Mind Sculptor",27,77.5
"31","Dovin's Veto",26,73.3
"32","Pyrite Spellbomb",26,75.9
"33","Prismatic Ending",26,70
"34","Cavern of Souls",24,74.7
"35","Magus of the Moon",24,73.5
"36","Flusterstorm",24,74.8
"37","Dismember",23,74.5
"38","Tormod's Crypt",21,71.9
"39","Lavinia, Azorius Renegade",21,70.3
"40","Rest in Peace",21,71.1
"41","Wear // Tear",21,75.5
"42","Bojuka Bog",20,74.3
"43","Foundation Breaker",20,76.2
"44","March of Otherworldly Light",19,75.4
"45","Aether Gust",18,74.8
"46","Emrakul, the Aeons Torn",18,75.9
"47","Torpor Orb",18,72.9
"48","Meddling Mage",17,76.9
"49","Ensnaring Bridge",17,72.8
"50","Nature's Claim",16,75
