"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1963,0.742
"2","Christopher Rush",746,0.741
"3","Anastasia Ovchinnikova",686,0.749
"4","Mark Poole",636,0.739
"5","Chippy",487,0.756
"6","John Stanko",482,0.735
"7","Eric Deschamps",477,0.741
"8","Simon Dominic",448,0.75
"9","John Avon",409,0.749
"10","Aleksi Briclot",407,0.739
"11","Philip Straub",385,0.755
"12","Adam Paquette",375,0.737
"13","Shelly Wan",369,0.743
"14","Titus Lunter",366,0.735
"15","Alayna Danner",365,0.753
"16","Jason Chan",345,0.728
"17","Kari Christensen",338,0.751
"18","Howard Lyon",324,0.745
"19","Randy Vargas",323,0.733
"20","Vance Kovacs",320,0.747
"21","Vincent Proce",319,0.743
"22","Martina Fackova",315,0.762
"23","Ryan Pancoast",271,0.727
"24","Svetlin Velinov",262,0.73
"25","Ron Spears",262,0.744
"26","Chris Rallis",258,0.739
"27","Chris Ostrowski",256,0.736
"28","Jean-Sébastien Rossbach",255,0.744
"29","Jung Park",237,0.728
"30","Cyril Van Der Haegen",236,0.727
"31","Izzy",235,0.734
"32","Iain McCaig",233,0.762
"33","Raoul Vitale",232,0.757
"34","Yeong-Hao Han",229,0.741
"35","Franz Vohwinkel",218,0.741
"36","Mark Zug",215,0.707
"37","Ekaterina Burmak",211,0.758
"38","Anthony S. Waters",209,0.723
"39","Paul Scott Canavan",205,0.741
"40","Daarken",193,0.752
"41","Cliff Childs",191,0.752
"42","Lucas Graciano",189,0.768
"43","Evan Shipard",184,0.737
"44","Chase Stone",180,0.733
"45","Lake Hurwitz",176,0.727
"46","Dmitry Burmak",174,0.736
"47","Mark Tedin",174,0.733
"48","Jason Rainville",173,0.725
"49","Mike Bierek",171,0.712
"50","Chris Rahn",169,0.743
"51","Zezhou Chen",167,0.759
"52","Raymond Swanland",164,0.728
"53","Anson Maddocks",163,0.737
"54","Tomasz Jedruszek",157,0.747
"55","Jesper Myrfors",153,0.74
"56","Sam Burley",153,0.745
"57","Michael C. Hayes",150,0.705
"58","Warren Mahy",145,0.727
"59","Tom Wänerstrand",143,0.746
"60","Greg Staples",140,0.745
"61","Douglas Shuler",133,0.74
"62","Pete Venters",132,0.729
"63","Kev Walker",128,0.718
"64","Nils Hamm",126,0.731
"65","Christine Choi",125,0.743
"66","Richard Whitters",124,0.751
"67","Jonas De Ro",124,0.727
"68","Greg Hildebrandt",122,0.734
"69","Scott Murphy",118,0.755
"70","Johannes Voss",118,0.722
"71","Terese Nielsen",116,0.732
"72","Matt Stewart",115,0.718
"73","Todd Lockwood",111,0.748
"74","Amy Weber",111,0.728
"75","Jim Nelson",109,0.731
"76","Nicholas Gregory",102,0.738
"77","Kieran Yanner",99,0.752
"78","Steven Belledin",99,0.728
"79","Martina Pilcerova",96,0.729
"80","DiTerlizzi",95,0.749
"81","Lars Grant-West",92,0.724
"82","Campbell White",91,0.707
"83","Filip Burburan",91,0.715
"84","Christopher Moeller",91,0.733
"85","Wisnu Tan",89,0.709
"86","Dan Scott",89,0.741
"87","Yongjae Choi",89,0.7
"88","Seb McKinnon",87,0.73
"89","David Martin",87,0.726
"90","James Paick",85,0.735
"91","Volkan Baǵa",76,0.753
"92","Daniel Ljunggren",76,0.716
"93","Mark Winters",76,0.715
"94","Heather Hudson",76,0.685
"95","Michael Komarck",75,0.723
"96","Dave Kendall",74,0.706
"97","Steve Argyle",72,0.744
"98","Craig J Spearing",70,0.748
"99","Cynthia Sheppard",70,0.735
"100","Dan Frazier",63,0.738
"101","Richard Wright",63,0.73
"102","Karl Kopinski",59,0.723
"103","Pat Morrissey",57,0.735
"104","Michael Sutfin",56,0.717
"105","John Matson",56,0.686
"106","Bastien L. Deharme",55,0.759
"107","Scott M. Fischer",55,0.739
"108","Alex Horley-Orlandelli",53,0.733
"109","Antonio José Manzanedo",49,0.755
"110","Luca Zontini",49,0.73
"111","Khang Le",46,0.754
"112","Alexander Forssberg",46,0.767
"113","Adam Rex",46,0.734
"114","Randy Gallegos",46,0.687
"115","Donato Giancola",45,0.731
"116","Fred Fields",43,0.745
"117","Brom",42,0.667
"118","Jason Felix",40,0.741
"119","Victor Adame Minguez",39,0.72
"120","Johan Grenier",38,0.768
"121","Chris Cold",38,0.679
"122","Noah Bradley",37,0.688
"123","Tomas Giorello",36,0.758
"124","Darrell Riche",36,0.746
"125","Justin Murray",36,0.717
"126","Matt Thompson",35,0.719
"127","Lie Setiawan",35,0.686
"128","Lius Lasahido",34,0.743
"129","Heonhwa Choe",34,0.729
"130","Jaime Jones",34,0.738
"131","Sam Wood",33,0.733
"132","Carl Critchlow",33,0.779
"133","Nicholas Elias",33,0.726
"134","Zoltan Boros",33,0.714
"135","Bryan Sola",33,0.687
"136","Zoltan Boros & Gabor Szikszai",32,0.746
"137","Lucas Staniec",29,0.743
