"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",94,72.3
"2","Dress Down",81,72.2
"3","Fury",35,71.8
"4","Nihil Spellbomb",40,71.6
"5","Relic of Progenitus",105,71.6
"6","Engineered Explosives",124,71.6
"7","Spell Pierce",75,71.1
"8","Shadowspear",5,71
"9","Jace, the Mind Sculptor",27,70.5
"10","Force of Vigor",102,70.5
"11","Kolaghan's Command",37,70.4
"12","Terminate",43,70.3
"13","Endurance",85,70.3
"14","Force of Negation",35,70.1
"15","Alpine Moon",55,69.9
"16","Soul-Guide Lantern",45,69.8
"17","Lurrus of the Dream-Den",73,69.8
"18","Blood Moon",33,69.5
"19","Tourach, Dread Cantor",30,69
"20","Subtlety",30,69
"21","Pithing Needle",78,68.9
"22","Pyrite Spellbomb",26,68.6
"23","Fatal Push",27,68.6
"24","Foundation Breaker",20,68.5
"25","Meddling Mage",17,68.3
"26","Yorion, Sky Nomad",34,68.3
"27","Supreme Verdict",14,68.2
"28","Tireless Tracker",15,68.1
"29","Path to Exile",35,68
"30","Veil of Summer",58,68
"31","Boseiju, Who Endures",43,67.9
"32","Emrakul, the Aeons Torn",18,67.8
"33","Emrakul, the Promised End",28,67.7
"34","Wear // Tear",21,67.6
"35","Flusterstorm",24,67.4
"36","Damping Sphere",14,67.3
"37","Cavern of Souls",24,67.3
"38","March of Otherworldly Light",19,66.9
"39","Dismember",23,66.7
"40","Dovin's Veto",26,66.7
"41","Bojuka Bog",20,66.5
"42","Nature's Claim",16,66.4
"43","Obsidian Charmaw",4,66.3
"44","Jegantha, the Wellspring",6,66.1
"45","Aether Gust",18,66
"46","Chalice of the Void",47,66
"47","Sanctifier en-Vec",51,65.8
"48","Magus of the Moon",24,65.7
"49","Leyline of Sanctity",33,65.5
"50","Sword of War and Peace",8,65.4
