"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Unknown - Grixis Affinity,Azorius Gates - Black   Control,Azorius Gates - Unknown - Grixis Affinity - Dimir Faeries,Unknown - Grixis Affinity - Azorius Gates - Dimir Faeries,Unknown - Grixis Affinity - Azorius Gates - Dimir Faeries
"Tiers 1.5",Dimir Faeries - Azorius Gates - Dimir Control - Black   Burn,Dimir Faeries - Grixis Affinity - Unknown - Mono Blue Faeries - Black   Burn - Mono   Green   Aggro,Black   Control - Black   Burn - Mono Blue Faeries,Black   Control - Black   Burn - Mono Blue Faeries - Dimir Control,Black   Control - Black   Burn - Mono Blue Faeries - Dimir Control
"Tiers 2",Mono Blue Faeries - Black   Control - Izzet Faeries - Boros Gates - Mono   Green   Aggro - Mono Black Control - Cycle   Storm,Mono Red Kiln   Fiend - Serpentine   Curve - Izzet Faeries - Mono Black Control - Dimir Control - Boros Gates,Dimir Control - Izzet Faeries - Mono   Green   Aggro - Boros Gates - Mono Red Kiln   Fiend - Serpentine   Curve,Izzet Faeries - Mono   Green   Aggro - Boros Gates - Mono Red Kiln   Fiend - Serpentine   Curve - Mono Black Control,Izzet Faeries - Mono   Green   Aggro - Boros Gates - Mono Red Kiln   Fiend - Serpentine   Curve - Mono Black Control
"Tiers 2.5",Mono Red Kiln   Fiend - Serpentine   Curve,Cycle   Storm,Mono Black Control - Cycle   Storm,Cycle   Storm,Cycle   Storm
