"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Prowess - Heliod Combo - Eldrazi Tron - Boros Prowess - Amulet Titan,Obosh Aggro - Ad Nauseam - Sultai Control - Gruul Midrange,Amulet Titan - Izzet Prowess - BTL Scapeshift - Obosh Aggro,Izzet Prowess - Heliod Combo - Amulet Titan - Eldrazi Tron - BTL Scapeshift,Izzet Prowess - Heliod Combo - Amulet Titan - Eldrazi Tron - BTL Scapeshift
"Tiers 1.5",BTL Scapeshift - Hammer Time - Dredge - Gruul Midrange - Obosh Aggro - Burn,Amulet Titan - Hammer Time - BTL Scapeshift - Living End - Izzet Control - Izzet Prowess - Esper Control - Jund Shadow,Gruul Midrange - Hammer Time - Heliod Combo - Boros Prowess - Eldrazi Tron - Sultai Control - Dredge - Burn,Boros Prowess - Hammer Time - Gruul Midrange - Obosh Aggro - Dredge - Sultai Control - Burn,Boros Prowess - Hammer Time - Gruul Midrange - Obosh Aggro - Dredge - Sultai Control - Burn
"Tiers 2",Sultai Control - Niv To Light - Green Tron - Esper Control - WBRG Shadow - Izzet Control - Living End,Niv To Light - Burn - Dredge - Boros Prowess - Heliod Combo - Eldrazi Tron,Niv To Light - Esper Control - Izzet Control - Living End - Ad Nauseam - Green Tron - Jund Shadow - WBRG Shadow,Niv To Light - Esper Control - Izzet Control - Green Tron - Living End - WBRG Shadow - Ad Nauseam - Jund Shadow,Niv To Light - Esper Control - Izzet Control - Green Tron - Living End - WBRG Shadow - Ad Nauseam - Jund Shadow
"Tiers 2.5",Jeskai Control - Jund Shadow - Grixis Control - Ad Nauseam - Jund Midrange,Grixis Control - Green Tron - WBRG Shadow - Jund Midrange - Jeskai Control,Grixis Control - Jeskai Control - Jund Midrange,Grixis Control - Jeskai Control - Jund Midrange,Grixis Control - Jeskai Control - Jund Midrange
