"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Hammer Time - Shadow Prowess - WURG Control - Heliod Combo - Sultai Control,Spirits - WURG Control - Infect,WURG Control - Hammer Time - Izzet Prowess,WURG Control - Hammer Time - Shadow Prowess - Izzet Prowess - Heliod Combo,WURG Control - Hammer Time - Shadow Prowess - Izzet Prowess - Heliod Combo
"Tiers 1.5",Izzet Prowess - Burn - Reclaimer Titan - Oops All Spells - Dredge - Rakdos Midrange - Ad Nauseam - Belcher - Obosh Aggro - Amulet Titan,Mill - Izzet Prowess - Jund Midrange - Gifts Storm - Bant Control - Hammer Time - Ad Nauseam - Obosh Aggro - Reclaimer Titan - Dredge,Shadow Prowess - Heliod Combo - Sultai Control - Reclaimer Titan - Spirits - Ad Nauseam - Burn - Dredge - Obosh Aggro - Oops All Spells - Belcher,Sultai Control - Reclaimer Titan - Burn - Ad Nauseam - Oops All Spells - Dredge - Obosh Aggro - Spirits - Belcher,Sultai Control - Reclaimer Titan - Burn - Ad Nauseam - Oops All Spells - Dredge - Obosh Aggro - Spirits - Belcher
"Tiers 2",Mono White Taxes - Spirits - Green Tron - Infect - Mill - Gifts Storm - Bant Control,Mono White Taxes - Temur Control - Sultai Control - Heliod Combo - Izzet Control - Belcher - Burn - Shadow Prowess - Oops All Spells,Infect - Mono White Taxes - Mill - Amulet Titan - Gifts Storm - Bant Control - Rakdos Midrange - Jund Midrange,Amulet Titan - Rakdos Midrange - Mono White Taxes - Infect - Mill - Gifts Storm - Bant Control - Green Tron,Amulet Titan - Rakdos Midrange - Mono White Taxes - Infect - Mill - Gifts Storm - Bant Control - Green Tron
"Tiers 2.5",Izzet Control - Jund Midrange - Temur Control - UBRG Control,Green Tron - Amulet Titan - UBRG Control - Rakdos Midrange,Green Tron - Izzet Control - Temur Control - UBRG Control,Jund Midrange - Izzet Control - Temur Control - UBRG Control,Jund Midrange - Izzet Control - Temur Control - UBRG Control
