"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"11","mark_68",3,23,0.652173913043478,0.427343963036494,0.83623640162505,45,"Sultai Control; Obosh Aggro","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#mark__st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#mark__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-04#mark__rd_place"
"12","pokerswizard",3,23,0.652173913043478,0.427343963036494,0.83623640162505,45,"Shadow Prowess; Obosh Aggro; Temur Control","1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#pokerswizard_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#pokerswizard_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-04#pokerswizard_th_place"
"13","Binolino",3,23,0.652173913043478,0.427343963036494,0.83623640162505,45,"Reclaimer Titan","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-21#binolino_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#binolino_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#binolino_th_place"
"14","SknerusMcKwacz",2,20,0.75,0.508954128292042,0.913428530898565,45,"WURG Control; Oops All Spells","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#sknerusmckwacz_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#sknerusmckwacz_th_place"
"15","naddyeffintabs",3,23,0.652173913043478,0.427343963036494,0.83623640162505,45,"Hammer Time; Grishoalbrand","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-28#naddyeffintabs_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#naddyeffintabs_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#naddyeffintabs_th_place"
"16","fabee1",3,23,0.608695652173913,0.38541895738885,0.802923576030986,42,"Boros Taxes; Izzet Prowess; Mono White Taxes","1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#fabee_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-28#fabee_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#fabee_nd_place"
"17","FerMTG",3,23,0.608695652173913,0.38541895738885,0.802923576030986,42,"Heliod Combo; Rakdos Midrange; Burn","1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#fermtg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-28#fermtg_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#fermtg_nd_place"
"18","Do0mSwitch",2,18,0.777777777777778,0.52362723426352,0.935907952282333,42,"WURG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-21#domswitch_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#domswitch_nd_place"
"19","McWinSauce",2,18,0.777777777777778,0.52362723426352,0.935907952282333,42,"WURG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#mcwinsauce_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-28#mcwinsauce_th_place"
"20","katoriarch123",2,17,0.823529411764706,0.565682127155716,0.962014931929374,42,"WURG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-28#katoriarch_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-04#katoriarch_th_place"
"21","Sodeq",2,18,0.777777777777778,0.52362723426352,0.935907952282333,42,"Belcher; Dredge","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#sodeq_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#sodeq_th_place"
"22","HummingBard",2,18,0.722222222222222,0.465198034416944,0.903050787474441,39,"Blue Tron; Izzet Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#hummingbard_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#hummingbard_th_place"
"23","SourceOdin",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Reclaimer Titan; Grinding Breach","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#sourceodin_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#sourceodin_th_place"
"24","ACG88",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Naya Midrange; Spirits","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#acg_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-04#acg_th_place"
"25","pedrogush",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Hammer Time","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-28#pedrogush_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-04#pedrogush_st_place"
"26","ColdPier",2,19,0.684210526315789,0.434498431153849,0.874239364127017,39,"Reclaimer Titan; Jund Midrange","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#coldpier_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#coldpier_th_place"
"27","The_nayr",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"Obosh Aggro; Shadow Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#the_nayr_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#the_nayr_th_place"
"28","Xwhale",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"Reclaimer Titan","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#xwhale_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#xwhale_st_place"
"29","Ozymandias17",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"Rakdos Midrange","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#ozymandias_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#ozymandias_th_place"
"30","Jedgi",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"WURG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#jedgi_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#jedgi_th_place"
"31","eclipse4343",2,18,0.666666666666667,0.409925238172074,0.866572597493876,36,"Azorius Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#eclipse_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#eclipse_th_place"
"32","toondoslav",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"Infect","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#toondoslav_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-04#toondoslav_th_place"
"33","gazmon48",2,18,0.666666666666667,0.409925238172074,0.866572597493876,36,"Izzet Prowess","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#gazmon_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#gazmon_th_place"
"34","kthanakit26",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"Izzet Prowess","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#kthanakit_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#kthanakit_th_place"
"35","Skrown",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"Shadow Prowess","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#skrown_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#skrown_th_place"
"36","dough_shack",1,11,1,0.715085847081846,1,33,"Scapeshift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#dough_shack_st_place"
"37","ShowTime_",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Burn; Rakdos Midrange","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#showtime__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#showtime__th_place"
"38","MrSeri",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Hardened Scales","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#mrseri_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#mrseri_th_place"
"39","ice_nine_",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Land Destruction","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#ice_nine__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#ice_nine__th_place"
"40","MrRaeb",2,16,0.6875,0.413379363548641,0.889830045282883,33,"UBRG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-21#mrraeb_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#mrraeb_th_place"
"41","Gobo2009",1,12,0.916666666666667,0.615203834849056,0.99789240676814,33,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#gobo_st_place"
"42","La_Biscia",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Heliod Combo; UBRG Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#la_biscia_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#la_biscia_rd_place"
"43","KO_Mak",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Oops All Spells","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#ko_mak_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-21#ko_mak_th_place"
"44","Graciasportanto",1,12,0.833333333333333,0.515862251314033,0.979137474539908,30,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#graciasportanto_nd_place"
"45","omgitztommy",1,11,0.909090909090909,0.587220083011617,0.997701027786186,30,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#omgitztommy_st_place"
"46","Mussie99",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Sultai Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-04#mussie_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#mussie_th_place"
"47","DoctorQueller",1,12,0.833333333333333,0.515862251314033,0.979137474539908,30,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#doctorqueller_nd_place"
"48","Boucha",1,10,0.9,0.554983882971805,0.997471421455538,27,"Belcher","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-21#boucha_st_place"
"49","kanister",1,10,0.9,0.554983882971805,0.997471421455538,27,"Primeval Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-21#kanister_nd_place"
"50","UmekawaneikU",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Rakdos Midrange; Shadow Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-21#umekawaneiku_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-28#umekawaneiku_th_place"
"51","Mateusf34",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Eldrazi Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-21#mateusf_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-28#mateusf_th_place"
"52","im2g00t4ubarn",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#imgtubarn_rd_place"
"53","Patxi",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Dimir Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#patxi_nd_place"
"54","Pintogeddon2",2,15,0.6,0.322869766206282,0.836635676140487,27,"Belcher","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#pintogeddon_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-28#pintogeddon_th_place"
"55","oinkmage",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#oinkmage_st_place"
"56","SickWorld",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#sickworld_nd_place"
"57","colomo1",1,10,0.9,0.554983882971805,0.997471421455538,27,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#colomo_rd_place"
"58","Rosencrantz_920",2,15,0.6,0.322869766206282,0.836635676140487,27,"Amulet Titan","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-04#rosencrantz__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#rosencrantz__th_place"
"59","HouseOfManaMTG",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#houseofmanamtg_st_place"
"60","Pmizz",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#pmizz_rd_place"
"61","IzzetSignetIsTheBest",1,10,0.8,0.443904537692359,0.974789273673167,24,"Reclaimer Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#izzetsignetisthebest_rd_place"
"62","kaikalbuquerque",1,10,0.8,0.443904537692359,0.974789273673167,24,"Reclaimer Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#kaikalbuquerque_th_place"
"63","Borjillamtg10",1,10,0.8,0.443904537692359,0.974789273673167,24,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#borjillamtg_th_place"
"64","vini_torres",1,10,0.8,0.443904537692359,0.974789273673167,24,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#vini_torres_rd_place"
"65","ishul",1,10,0.8,0.443904537692359,0.974789273673167,24,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-03#ishul_th_place"
"66","triosk",1,10,0.8,0.443904537692359,0.974789273673167,24,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-04#triosk_nd_place"
"67","masongrode",1,10,0.8,0.443904537692359,0.974789273673167,24,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#masongrode_rd_place"
"68","GR_DONKIN",1,10,0.8,0.443904537692359,0.974789273673167,24,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#gr_donkin_th_place"
"69","SanPop",1,10,0.8,0.443904537692359,0.974789273673167,24,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#sanpop_th_place"
"70","fpawlusz",1,10,0.8,0.443904537692359,0.974789273673167,24,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#fpawlusz_th_place"
"71","bolov0",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Rakdos Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#bolov_th_place"
"72","MastaHorus",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Electro End","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-20#mastahorus_th_place"
"73","DenebLyrae",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-21#deneblyrae_rd_place"
"74","Tiemuuu",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Izzet Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-21#tiemuuu_th_place"
"75","TwistedWombat",1,10,0.7,0.347547149940003,0.933260488822266,21,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#twistedwombat_th_place"
"76","Comebackkid",1,10,0.7,0.347547149940003,0.933260488822266,21,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#comebackkid_th_place"
"77","TwitchAwP",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#twitchawp_th_place"
"78","Snapcaster-Bolt",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Simic Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#snapcaster-bolt_th_place"
"79","thedoc96",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#thedoc_th_place"
"80","Lavaridge",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#lavaridge_th_place"
"81","Gifted",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Jund Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#gifted_th_place"
"82","hugofreitas1",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#hugofreitas_th_place"
"83","Parrit",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#parrit_th_place"
"84","Darkiundsa",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#darkiundsa_th_place"
"85","weishengzhishabi",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-21#weishengzhishabi_st_place"
"86","KnightOfSuri",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-27#knightofsuri_th_place"
"87","Gerardo94",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-28#gerardo_rd_place"
"88","PuntThenWhine",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#puntthenwhine_th_place"
"89","Shadowz2005",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-10#shadowz_th_place"
"90","VTCLA",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#vtcla_th_place"
"91","_Shatun_",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#_shatun__th_place"
"92","JV_7777",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#jv__th_place"
"93","nsroller",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#nsroller_th_place"
"94","Violent_Outburst",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Scapeshift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#violent_outburst_th_place"
"95","PietroSas",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#pietrosas_th_place"
"96","indianpancake",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#indianpancake_th_place"
"97","UrbanPope",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#urbanpope_th_place"
"98","Smdster",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#smdster_th_place"
"99","Nerdkneereape",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-01-17#nerdkneereape_st_place"
