"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time - Creativity Combo - Rakdos Midrange,Grinding Breach - Yawgmoth,Izzet Murktide - Rakdos Midrange - Yawgmoth - Hammer Time - Omnath Control,Izzet Murktide - Hammer Time - Rakdos Midrange,Izzet Murktide - Hammer Time - Rakdos Midrange
"Tiers 1.5",Blue Living End - Omnath Control - Green Tron - Burn - Yawgmoth - Amulet Titan,Omnath Control - Calibrated Blast - Rakdos Midrange - Blue Living End - Izzet Murktide - Hammer Time - Azorius Control - Amulet Titan - Green Tron - Grixis Shadow,Blue Living End - Creativity Combo - Green Tron - Amulet Titan - Grinding Breach - Burn - Calibrated Blast,Yawgmoth - Omnath Control - Blue Living End - Creativity Combo - Green Tron - Amulet Titan - Grinding Breach - Burn,Yawgmoth - Omnath Control - Blue Living End - Creativity Combo - Green Tron - Amulet Titan - Grinding Breach - Burn
"Tiers 2",Jeskai Control - Grixis Shadow - Calibrated Blast - Grinding Breach - Azorius Control - Glimpse Combo - WURG Footfalls,Creativity Combo - Belcher - Urza Affinity - Burn,Grixis Shadow - Azorius Control - Jeskai Control - Belcher - Urza Affinity,Calibrated Blast - Grixis Shadow - Azorius Control - Belcher - Urza Affinity - Jeskai Control,Calibrated Blast - Grixis Shadow - Azorius Control - Belcher - Urza Affinity - Jeskai Control
"Tiers 2.5",Mill - Belcher - Urza Affinity - Affinity,Jeskai Control - Glimpse Combo - WURG Footfalls - Affinity - Mill,Glimpse Combo - WURG Footfalls - Affinity - Mill,Glimpse Combo - WURG Footfalls - Affinity - Mill,Glimpse Combo - WURG Footfalls - Affinity - Mill
