"","CardNames","DeckCount","WinrateAverage"
"1","Mountain",1553,67.9
"2","Fabled Passage",1393,68.3
"3","Island",1353,67.5
"4","Swamp",1083,68.2
"5","Forest",1079,67.9
"6","Plains",1064,67.4
"7","Fatal Push",889,68
"8","Thoughtseize",718,68.5
"9","Ketria Triome",657,68.2
"10","Glacial Fortress",611,67.6
"11","Stomping Ground",603,68.2
"12","Raugrin Triome",596,67.8
"13","Mana Confluence",587,68
"14","Steam Vents",582,68.1
"15","Overgrown Tomb",565,69.3
"16","Watery Grave",545,67.8
"17","Breeding Pool",536,67.6
"18","Hallowed Fountain",536,66.8
"19","Sacred Foundry",531,67.7
"20","Castle Locthwain",505,67.8
"21","Opt",502,67.6
"22","Sylvan Caryatid",487,67.8
"23","Sunpetal Grove",483,68.3
"24","Blood Crypt",482,68.9
"25","Wild Slash",479,67.6
"26","Llanowar Elves",474,67.6
"27","Temple Garden",471,67.3
"28","Elvish Mystic",471,67.6
"29","Dreadbore",467,68.1
"30","Shark Typhoon",466,67.3
"31","Omnath, Locus of Creation",451,67.4
"32","Urborg, Tomb of Yawgmoth",434,68.2
"33","Blightstep Pathway",431,69.7
"34","Dig Through Time",424,66.4
"35","Kolaghan's Command",407,68
"36","Sulfur Falls",399,67.9
"37","Mutavault",399,67.6
"38","Rootbound Crag",398,67.9
"39","Zagoth Triome",396,68.5
"40","Expressive Iteration",389,67
"41","Heartless Act",385,67.5
"42","Extinction Event",384,68
"43","Soul-Scar Mage",362,67.2
"44","Monastery Swiftspear",361,67.2
"45","Inspiring Vantage",350,67.2
"46","Growth Spiral",350,67.3
"47","Castle Vantress",345,67.5
"48","Treasure Cruise",345,68.4
"49","Cragcrown Pathway",336,69
"50","Censor",333,66.5
