"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",1411,67.4
"2","Aether Gust",952,67.5
"3","Lurrus of the Dream-Den",727,68
"4","Fatal Push",603,69.3
"5","Soul-Guide Lantern",601,67.7
"6","Thoughtseize",508,69.5
"7","Magma Spray",490,67.7
"8","Rest in Peace",461,67.5
"9","Grafdigger's Cage",453,67.4
"10","Anger of the Gods",447,68.7
"11","Legion's End",392,68.4
"12","Negate",381,68.9
"13","Duress",375,68.1
"14","Notion Thief",365,68
"15","Go Blank",337,66.7
"16","Disdainful Stroke",323,68.1
"17","Roiling Vortex",318,67.3
"18","Dovin's Veto",310,67.5
"19","Damping Sphere",307,68.6
"20","Narset, Parter of Veils",305,66.8
"21","Kalitas, Traitor of Ghet",276,67.8
"22","Searing Blood",272,67.5
"23","Chained to the Rocks",266,66.9
"24","Abrade",259,68.8
"25","Yorion, Sky Nomad",245,67.8
"26","Light of Hope",229,68.2
"27","Jegantha, the Wellspring",224,69
"28","Thought Distortion",217,66.5
"29","Apostle of Purifying Light",216,68.6
"30","Knight of Autumn",215,67.4
"31","Shadows' Verdict",209,66.6
"32","Self-Inflicted Wound",195,68.8
"33","Feed the Swarm",193,67.2
"34","Scavenging Ooze",192,66.2
"35","Archon of Emeria",188,66.7
"36","Klothys, God of Destiny",186,69.1
"37","Reclamation Sage",182,68.2
"38","Aethersphere Harvester",174,69
"39","Despark",164,68.7
"40","Brazen Borrower",162,68.2
"41","Wilt",156,66.2
"42","Heartless Act",155,68.7
"43","Fry",154,67.6
"44","Skyclave Apparition",154,67.4
"45","Back to Nature",149,67.4
"46","Radiant Flames",145,66.3
"47","Collective Brutality",139,70.6
"48","Alpine Moon",138,69.3
"49","Ulamog, the Ceaseless Hunger",138,66.6
"50","Portable Hole",136,67.5
