"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Niv To Light - Phoenix - Boros Burn - Pyromancer - Jund Sacrifice - Mono Black Aggro - Dimir Control - Devotion Walkers - Bant Spirits,Rakdos Midrange - WURG Fires Of Invention - Enigmatic Incarnation - Abzan Auras - Jund Sacrifice,Jund Sacrifice - WURG Fires Of Invention - Phoenix - Mono Black Aggro - Niv To Light - Orzhov Auras - Pyromancer - Enigmatic Incarnation,Niv To Light - Phoenix - Jund Sacrifice - Pyromancer - Boros Burn - Mono Black Aggro - Devotion Walkers - Dimir Control - Bant Spirits,Niv To Light - Phoenix - Jund Sacrifice - Pyromancer - Boros Burn - Mono Black Aggro - Devotion Walkers - Dimir Control - Bant Spirits
"Tiers 1.5",Mono Black Vampires - Simic Lotus Field - Orzhov Auras - Omnath - Ascendancy - Naya Winota - Azorius Spirits - Gruul Stompy - Azorius Control - WURG Fires Of Invention - Temur Control - Sultai Midrange - Jeskai Ensoul - Boros Heroic,Mono Red Prowess - Orzhov Auras - Sultai Midrange - Boros Heroic - Mono Black Aggro - Esper Midrange - Phoenix - Temur Control - WUBG Midrange - Niv To Light - Sultai Lotus Field - Pyromancer - Bant Spirits - Temur Lotus Field - Selesnya Coco Toolbox - Simic Stompy - Mono Red Burn - Boros Burn - Jeskai Ensoul - Devotion Walkers,Boros Burn - Sultai Midrange - Bant Spirits - Boros Heroic - Devotion Walkers - Temur Control - Rakdos Midrange - Dimir Control - Ascendancy - Mono Black Vampires - Mono Red Prowess - Simic Lotus Field - Jeskai Ensoul - Naya Winota - Omnath - Abzan Auras - WUBG Midrange - Azorius Spirits - Gruul Stompy - Temur Lotus Field,Orzhov Auras - WURG Fires Of Invention - Mono Black Vampires - Simic Lotus Field - Ascendancy - Omnath - Sultai Midrange - Naya Winota - Temur Control - Boros Heroic - Azorius Spirits - Jeskai Ensoul - Gruul Stompy - Enigmatic Incarnation - Azorius Control,Orzhov Auras - WURG Fires Of Invention - Mono Black Vampires - Simic Lotus Field - Ascendancy - Omnath - Sultai Midrange - Naya Winota - Temur Control - Boros Heroic - Azorius Spirits - Jeskai Ensoul - Gruul Stompy - Enigmatic Incarnation - Azorius Control
"Tiers 2",Sultai Control - Azorius Ensoul - Enigmatic Incarnation - Mono Red Burn - Temur Lotus Field - WUBG Midrange - Mono Red Prowess - Unknown - Simic Stompy - Jeskai Control - Mono Green Stompy - Orzhov Humans - Selesnya Coco Toolbox - WURG Control - Boros Prowess - Rakdos Midrange - Sultai Lotus Field,Esper Control - Azorius Ensoul - Orzhov Humans - Jeskai Control - Ascendancy - Azorius Spirits - Mono Black Vampires - Naya Winota - Selesnya Stompy - Dimir Control - Gruul Stompy - Simic Lotus Field - WURG Control - Jeskai Fires Of Invention - Gruul Bard  class - Omnath - Jeskai Creativity - Sultai Control,Mono Red Burn - Azorius Ensoul - Simic Stompy - Esper Midrange - Azorius Control - Selesnya Coco Toolbox - Sultai Control - Sultai Lotus Field - Jeskai Control - Orzhov Humans - Esper Control - WURG Control - Unknown - Selesnya Stompy,Mono Red Prowess - WUBG Midrange - Azorius Ensoul - Mono Red Burn - Temur Lotus Field - Rakdos Midrange - Sultai Control - Simic Stompy - Abzan Auras - Selesnya Coco Toolbox - Jeskai Control - Orzhov Humans - Esper Midrange - Sultai Lotus Field - Unknown - WURG Control,Mono Red Prowess - WUBG Midrange - Azorius Ensoul - Mono Red Burn - Temur Lotus Field - Rakdos Midrange - Sultai Control - Simic Stompy - Abzan Auras - Selesnya Coco Toolbox - Jeskai Control - Orzhov Humans - Esper Midrange - Sultai Lotus Field - Unknown - WURG Control
"Tiers 2.5",Esper Midrange - Jeskai Fires Of Invention - Orzhov Midrange - Abzan Auras - Selesnya Stompy - Izzet Control - Esper Control - Gruul Bard  class - Jeskai Creativity - Izzet Prowess,Unknown - Izzet Control - Azorius Control - Orzhov Midrange - Boros Prowess - Mono Green Stompy - Izzet Prowess,Jeskai Fires Of Invention - Gruul Bard  class - Jeskai Creativity - Izzet Control - Boros Prowess - Orzhov Midrange - Mono Green Stompy - Izzet Prowess,Esper Control - Selesnya Stompy - Jeskai Fires Of Invention - Gruul Bard  class - Jeskai Creativity - Izzet Control - Boros Prowess - Orzhov Midrange - Mono Green Stompy - Izzet Prowess,Esper Control - Selesnya Stompy - Jeskai Fires Of Invention - Gruul Bard  class - Jeskai Creativity - Izzet Control - Boros Prowess - Orzhov Midrange - Mono Green Stompy - Izzet Prowess
