"","Artist","NoCopies","Winrate"
"1","Rob Alexander",14117,0.68
"2","Eric Deschamps",6647,0.683
"3","Jonas De Ro",6099,0.679
"4","Douglas Shuler",6091,0.68
"5","Adam Paquette",5382,0.68
"6","Howard Lyon",4660,0.682
"7","Magali Villeneuve",4588,0.675
"8","Aleksi Briclot",4539,0.688
"9","Christopher Rush",4331,0.679
"10","Mark Poole",4075,0.676
"11","Ekaterina Burmak",4027,0.675
"12","Dan Frazier",3808,0.682
"13","Svetlin Velinov",3709,0.679
"14","Raymond Swanland",3307,0.672
"15","Daniel Ljunggren",3206,0.675
"16","Daarken",3116,0.678
"17","Steve Argyle",3054,0.673
"18","Jason Rainville",3027,0.677
"19","Tomasz Jedruszek",2951,0.681
"20","Wesley Burt",2933,0.672
"21","John Avon",2906,0.675
"22","Victor Adame Minguez",2867,0.692
"23","Kieran Yanner",2862,0.684
"24","Franz Vohwinkel",2854,0.679
"25","Ryan Pancoast",2797,0.678
"26","Sam Burley",2736,0.677
"27","Dmitry Burmak",2733,0.689
"28","Slawomir Maniak",2712,0.681
"29","Titus Lunter",2675,0.679
"30","Jesper Ejsing",2667,0.673
"31","Johannes Voss",2620,0.672
"32","Chris Rahn",2556,0.68
"33","Chase Stone",2473,0.675
"34","Aaron Miller",2416,0.678
"35","Cynthia Sheppard",2397,0.68
"36","Noah Bradley",2392,0.68
"37","Izzy",2385,0.664
"38","Zoltan Boros",2261,0.672
"39","Cliff Childs",2230,0.678
"40","Vincent Proce",2183,0.682
"41","Anson Maddocks",2038,0.68
"42","G-host Lee",2015,0.677
"43","Caio Monteiro",1972,0.667
"44","Jesper Myrfors",1954,0.673
"45","John Howe",1937,0.675
"46","Josh Hass",1935,0.683
"47","Wisnu Tan",1911,0.701
"48","Ryan Yee",1873,0.662
"49","John Stanko",1858,0.667
"50","Wayne Reynolds",1723,0.677
"51","Anastasia Ovchinnikova",1712,0.669
"52","Cyril Van Der Haegen",1711,0.673
"53","Seb McKinnon",1685,0.675
"54","Lius Lasahido",1676,0.671
"55","Chris Rallis",1636,0.672
"56","Ravenna Tran",1634,0.696
"57","Mathias Kollros",1617,0.681
"58","Grzegorz Rutkowski",1591,0.671
"59","Fred Fields",1431,0.676
"60","Christine Choi",1407,0.68
"61","Jason A. Engle",1373,0.681
"62","Dan Scott",1340,0.684
"63","Jarreau Wimberly",1333,0.679
"64","Winona Nelson",1310,0.674
"65","Andreas Rocha",1301,0.69
"66","Chris Seaman",1290,0.679
"67","Jung Park",1274,0.673
"68","Campbell White",1271,0.671
"69","James Ryman",1264,0.678
"70","Darrell Riche",1220,0.674
"71","Piotr Dura",1199,0.685
"72","Matt Stewart",1192,0.677
"73","David Palumbo",1190,0.677
"74","Yeong-Hao Han",1179,0.671
"75","Yongjae Choi",1176,0.677
"76","Dave Kendall",1123,0.672
"77","Volkan Baǵa",1100,0.659
"78","Craig J Spearing",1057,0.697
"79","Richard Wright",1047,0.681
"80","Alex Konstad",1034,0.678
"81","Karl Kopinski",1028,0.677
"82","Terese Nielsen",1016,0.68
"83","Wylie Beckert",1012,0.667
"84","Igor Kieryluk",1011,0.675
"85","Jeremy Jarvis",997,0.684
"86","Zhang Jiazhen",993,0.686
"87","Zack Stella",989,0.676
"88","Randy Vargas",984,0.675
"89","Lie Setiawan",973,0.663
"90","Lawrence Snelly",948,0.681
"91","Jon Foster",894,0.681
"92","Jason Chan",887,0.679
"93","Steven Belledin",881,0.681
"94","Anna Steinbauer",880,0.672
"95","Bastien L. Deharme",856,0.686
"96","Cristi Balanescu",849,0.668
"97","Donato Giancola",839,0.677
"98","Todd Lockwood",839,0.678
"99","Bud Cook",824,0.682
"100","Zezhou Chen",807,0.665
"101","Eytan Zana",796,0.685
"102","Chris Ostrowski",758,0.665
"103","Johann Bodin",750,0.69
"104","John Thacker",749,0.712
"105","Lindsey Look",724,0.704
"106","Iain McCaig",709,0.696
"107","Robbie Trevino",708,0.673
"108","Jakub Kasper",677,0.687
"109","Jaime Jones",662,0.688
"110","Austin Hsu",648,0.663
"111","Clint Cearley",640,0.68
"112","Raoul Vitale",591,0.679
"113","Filip Burburan",587,0.68
"114","Lucas Staniec",569,0.672
"115","Dimitar Marinski",550,0.662
"116","Tyler Jacobson",541,0.691
"117","Scott M. Fischer",518,0.668
"118","Anthony S. Waters",512,0.669
"119","Mark Winters",492,0.684
"120","Randy Gallegos",490,0.683
"121","Josu Hernaiz",481,0.662
"122","Steve Prescott",478,0.676
"123","Kev Walker",466,0.663
"124","Stanton Feng",449,0.707
"125","Andrey Kuzinskiy",435,0.672
"126","Jim Nelson",405,0.698
"127","Manuel Castañón",398,0.669
"128","Andrew Goldhawk",366,0.648
"129","Tyler Walpole",365,0.686
"130","Amy Weber",362,0.667
"131","Jasper Sandner",352,0.669
"132","Christopher Moeller",338,0.683
"133","Milivoj Ćeran",335,0.713
"134","Alexander Forssberg",325,0.718
"135","Chippy",315,0.654
"136","Joseph Meehan",312,0.678
"137","Bryan Sola",300,0.695
"138","Deruchenko Alexander",289,0.675
"139","Nicholas Gregory",288,0.659
"140","Florian de Gesincourt",286,0.677
"141","Nils Hamm",284,0.678
"142","Nicholas Elias",276,0.678
"143","Ralph Horsley",274,0.691
"144","Gabor Szikszai",268,0.672
"145","Thomas M. Baxa",234,0.691
"146","Lucas Graciano",225,0.673
"147","Eric Velhagen",212,0.668
"148","Anthony Palumbo",210,0.687
"149","Mila Pesic",205,0.673
"150","Alayna Danner",185,0.685
"151","Jokubas Uogintas",179,0.689
"152","Jason Felix",170,0.643
"153","Tom Wänerstrand",167,0.722
"154","Pete Venters",161,0.695
"155","PINDURSKI",159,0.699
"156","Nestor Ossandon Leal",154,0.672
"157","Bram Sels",146,0.691
"158","Jonathan Kuo",146,0.666
"159","Michael Komarck",145,0.666
"160","Pat Morrissey",144,0.695
"161","Lake Hurwitz",142,0.669
"162","Vance Kovacs",137,0.676
"163","Joe Slucher",134,0.661
"164","Livia Prima",132,0.644
"165","Suzanne Helmigh",129,0.649
"166","Andrew Mar",127,0.676
"167","Paul Scott Canavan",125,0.664
"168","Mads Ahm",120,0.695
"169","Chris Cold",114,0.675
"170","Willian Murai",113,0.677
"171","Liiga Smilshkalne",106,0.659
"172","Viktor Titov",102,0.676
"173","Antonio José Manzanedo",101,0.641
"174","Johan Grenier",99,0.696
"175","Marta Nael",82,0.695
"176","Miranda Meeks",78,0.616
"177","Lorenzo Mastroianni",75,0.692
"178","Sidharth Chaturvedi",70,0.71
"179","Muhammad Firdaus",62,0.654
"180","Ryan Alexander Lee",55,0.644
"181","Brad Rigney",54,0.655
"182","Heonhwa Choe",52,0.636
"183","Mike Bierek",51,0.701
"184","Dermot Power",51,0.655
"185","Greg Hildebrandt & Tim Hildebrandt",50,0.693
"186","Caroline Gariba",48,0.624
"187","Lars Grant-West",47,0.702
"188","Anna Podedworna",47,0.652
"189","Mark Zug",46,0.68
"190","Jeff Simpson",39,0.682
"191","Sara Winters",37,0.748
"192","Min Yum",36,0.703
"193","Dave Dorman",36,0.653
"194","Marco Teixeira",34,0.667
"195","Glen Angus",30,0.665
"196","Greg Staples",29,0.664
"197","Simon Dominic",27,0.671
"198","Colin Boyer",27,0.682
"199","Kekai Kotaki",26,0.622
"200","Scott Murphy",25,0.669
"201","Darek Zabrocki",24,0.606
"202","Martina Pilcerova",23,0.625
"203","Allen Williams",22,0.653
"204","David Gaillet",21,0.625
"205","Denis Nigmatullin",20,0.729
"206","James Zapata",19,0.75
"207","Peter Mohrbacher",19,0.721
"208","James Paick",17,0.627
"209","Jana Schirmer",16,0.731
"210","Jack Wang",16,0.667
"211","Darren Tan",15,0.68
"212","Yohann Schepacz",15,0.713
"213","Mauricio Calle",14,0.663
"214","Naomi Baker",13,0.643
"215","Ryan Barger",13,0.722
"216","Véronique Meignaud",12,0.63
"217","Goran Josic",12,0.647
"218","Tommy Arnold",11,0.688
"219","Evyn Fong",11,0.607
"220","Jarel Threat",10,0.682
"221","Irina Nordsol",10,0.618
"222","Rovina Cai",9,0.615
"223","Sung Choi",8,0.725
"224","April Prime",8,0.75
"225","Matt Cavotta",8,0.75
"226","Doug Chaffee",8,0.75
"227","Uriah Voth",8,0.652
"228","Kirsten Zirngibl",8,0.727
"229","Mark Tedin",8,0.632
"230","Karla Ortiz",8,0.614
"231","Jama Jurabaev",8,0.633
"232","Jehan Choo",7,0.727
"233","Alexander Mokhov",7,0.636
"234","D. Alexander Gregory",6,0.727
"235","YW Tang",6,0.667
"236","Ilse Gort",6,0.538
"237","Alan Pollack",5,0.657
"238","DiTerlizzi",5,0.652
"239","Yigit Koroglu",4,0.706
"240","Even Amundsen",4,0.667
"241","Sam Guay",4,0.75
"242","Sarah Finnigan",4,0.571
"243","Denman Rooke",4,0.5
"244","Justin Sweet",3,0.765
"245","Brian Valeza",2,0.714
"246","Micah Epstein",2,0.769
"247","Pauline Voss",2,0.571
"248","Mike Jordana",2,0.571
"249","Emrah Elmasli",1,0.714
"250","Charles Urbach",1,0.714
"251","Drew Baker",1,0.714
"252","Zoltan Boros & Gabor Szikszai",1,0.571
