"","CardNames","DeckCount","Winrate95Min"
"1","Binding the Old Gods",133,69.4
"2","Korvold, Fae-Cursed King",113,68.7
"3","Bolas's Citadel",65,68.5
"4","Noxious Grasp",120,67.9
"5","Thoughtseize",508,67.9
"6","Fatal Push",603,67.9
"7","Collective Brutality",139,67.6
"8","Annul",45,67.2
"9","Negate",381,67.1
"10","Search for Azcanta",36,66.9
"11","Anger of the Gods",447,66.9
"12","Bonecrusher Giant",74,66.8
"13","Aphemia, the Cacophony",17,66.7
"14","Jegantha, the Wellspring",224,66.6
"15","Lurrus of the Dream-Den",727,66.6
"16","Young Pyromancer",60,66.5
"17","Abrade",259,66.5
"18","Damping Sphere",307,66.5
"19","Legion's End",392,66.5
"20","Resolute Archangel",70,66.4
"21","Klothys, God of Destiny",186,66.4
"22","Aether Gust",952,66.4
"23","Mystical Dispute",1411,66.4
"24","Pithing Needle",99,66.3
"25","Soul-Guide Lantern",601,66.3
"26","Aethersphere Harvester",174,66.2
"27","Self-Inflicted Wound",195,66.2
"28","Duress",375,66.2
"29","Alpine Moon",138,66.1
"30","Apostle of Purifying Light",216,66.1
"31","Disdainful Stroke",323,66.1
"32","Notion Thief",365,66.1
"33","Magma Spray",490,66.1
"34","Void Winnower",72,66
"35","Rakdos's Return",135,66
"36","Despark",164,65.8
"37","Heartless Act",155,65.8
"38","Light of Hope",229,65.8
"39","Rest in Peace",461,65.8
"40","Leyline of the Void",86,65.7
"41","Ral, Izzet Viceroy",110,65.7
"42","Scrabbling Claws",124,65.7
"43","Abrupt Decay",75,65.6
"44","Kroxa, Titan of Death's Hunger",98,65.6
"45","Kalitas, Traitor of Ghet",276,65.6
"46","Grafdigger's Cage",453,65.6
"47","Claim the Firstborn",24,65.5
"48","Surrak Dragonclaw",88,65.5
"49","Reclamation Sage",182,65.5
"50","Yorion, Sky Nomad",245,65.5
