"","CardNames","DeckCount","WinrateAverage"
"1","Giant Ox",1,100
"2","Veteran Motorist",1,100
"3","Colossal Plow",1,100
"4","Consulate Dreadnought",1,100
"5","Peacewalker Colossus",1,100
"6","Goblin Dark-Dwellers",1,100
"7","Cathartic Reunion",1,100
"8","Nezahal, Primal Tide",1,100
"9","Disdainful Stroke",1,100
"10","Nullpriest of Oblivion",1,88.9
"11","Dark Petition",2,87.5
"12","Tyrant's Scorn",2,87.5
"13","Silent Gravestone",2,87.5
"14","Sea Gate Wreckage",1,85.7
"15","Rix Maadi Reveler",6,80
"16","Dragonmaster Outcast",2,80
"17","Magda, Brazen Outlaw",2,80
"18","Distended Mindbender",1,80
"19","Elder Deep-Fiend",1,80
"20","Yasova Dragonclaw",3,78.9
"21","Kaya's Ghostform",2,78.9
"22","Skyclave Shade",4,78.8
"23","Archangel of Tithes",2,78.6
"24","Brimaz, King of Oreskos",2,78.6
"25","Banishing Light",2,78.6
"26","Nicol Bolas, the Ravager",5,78.3
"27","Destiny Spinner",1,77.8
"28","Silumgar's Command",3,76.9
"29","Oath of Jace",5,76.5
"30","Blitz of the Thunder-Raptor",3,76.5
"31","Disfigure",3,76.5
"32","Crippling Fear",4,76.2
"33","Dead Weight",11,76.1
"34","Culling Ritual",3,76
"35","Claim the Firstborn",15,75.2
"36","Soul-Guide Lantern",18,75
"37","Lagonna-Band Trailblazer",6,75
"38","The Akroan War",3,75
"39","Pelt Collector",2,75
"40","Rotting Regisaur",2,75
"41","Cry of the Carnarium",2,75
"42","Battle Cry Goblin",2,75
"43","Conspicuous Snoop",2,75
"44","Foundry Street Denizen",2,75
"45","Goblin Piledriver",2,75
"46","Goblin Warchief",2,75
"47","Hobgoblin Bandit Lord",2,75
"48","Legion Loyalist",2,75
"49","Skirk Prospector",2,75
"50","Liliana, Waker of the Dead",1,75
