"","CardNames","DeckCount","Winrate95Min"
"1","Duergar Hedge-Mage",3,73
"2","Court of Cunning",213,70.3
"3","Gut Shot",110,70.1
"4","Hydroblast",458,69.6
"5","Force of Negation",776,69.6
"6","Torpor Orb",349,69.4
"7","Counterbalance",11,69.2
"8","Null Rod",428,69.2
"9","Submerge",586,69.2
"10","Abrade",716,69.2
"11","Karakas",488,69
"12","Wilt",161,68.8
"13","Blazing Volley",493,68.8
"14","Pyroblast",1519,68.8
"15","Yorion, Sky Nomad",167,68.7
"16","Meltdown",335,68.7
"17","Relic of Progenitus",230,68.6
"18","Narset, Parter of Veils",277,68.6
"19","Carpet of Flowers",597,68.6
"20","Surgical Extraction",1700,68.6
"21","Grafdigger's Cage",718,68.5
"22","Mystical Dispute",115,68.4
"23","Meddling Mage",242,68.4
"24","Engineered Explosives",343,68.4
"25","Back to Basics",228,68.3
"26","Klothys, God of Destiny",295,68.3
"27","Ethersworn Canonist",439,68.3
"28","Veil of Summer",474,68.2
"29","Red Elemental Blast",928,68.2
"30","Pyroclasm",173,68
"31","Containment Priest",444,68
"32","Spell Pierce",63,67.9
"33","Flusterstorm",719,67.9
"34","Peacekeeper",70,67.8
"35","Blood Moon",225,67.8
"36","Collector Ouphe",481,67.8
"37","Wasteland",93,67.7
"38","Soul-Guide Lantern",189,67.7
"39","Sylvan Library",276,67.7
"40","Alpine Moon",96,67.6
"41","Defense Grid",161,67.6
"42","Thassa's Oracle",42,67.5
"43","Pithing Needle",358,67.5
"44","Massacre",139,67.4
"45","Rest in Peace",254,67.4
"46","Plague Engineer",504,67.4
"47","Force of Vigor",706,67.4
"48","Rough // Tumble",151,67.3
"49","Deafening Silence",322,67.2
"50","Leyline of the Void",622,67.2
