"","CardNames","DeckCount","WinrateAverage"
"1","Surgical Extraction",1700,69.5
"2","Pyroblast",1519,69.7
"3","Red Elemental Blast",928,69.4
"4","Force of Negation",776,70.8
"5","Flusterstorm",719,69.2
"6","Grafdigger's Cage",718,69.8
"7","Abrade",716,70.5
"8","Force of Vigor",706,68.7
"9","Leyline of the Void",622,68.7
"10","Carpet of Flowers",597,70
"11","Submerge",586,70.6
"12","Plague Engineer",504,69
"13","Blazing Volley",493,70.4
"14","Karakas",488,70.6
"15","Collector Ouphe",481,69.4
"16","Veil of Summer",474,69.9
"17","Hydroblast",458,71.2
"18","Containment Priest",444,69.7
"19","Ethersworn Canonist",439,70
"20","Null Rod",428,70.9
"21","Thoughtseize",420,68.7
"22","Endurance",414,68.3
"23","Pithing Needle",358,69.3
"24","Torpor Orb",349,71.3
"25","Engineered Explosives",343,70.4
"26","Meltdown",335,70.6
"27","Deafening Silence",322,69.2
"28","Mindbreak Trap",301,68.8
"29","Klothys, God of Destiny",295,70.3
"30","Abrupt Decay",294,68.5
"31","Narset, Parter of Veils",277,70.7
"32","Sylvan Library",276,69.9
"33","Tormod's Crypt",268,67.8
"34","Rest in Peace",254,69.7
"35","Ensnaring Bridge",252,67.7
"36","Meddling Mage",242,70.7
"37","Choke",235,68.5
"38","Relic of Progenitus",230,70.9
"39","Assassin's Trophy",228,68.1
"40","Back to Basics",228,70.7
"41","Blood Moon",225,70.2
"42","Ancient Grudge",222,69.1
"43","Prismatic Ending",220,68.9
"44","Mycosynth Lattice",219,67.6
"45","Court of Cunning",213,72.7
"46","Path to Exile",204,69
"47","Soul-Guide Lantern",189,70.3
"48","Walking Ballista",186,67.6
"49","Liquimetal Coating",181,67.7
"50","Pyroclasm",173,70.7
