"","CardNames","DeckCount","WinrateAverage"
"1","Ash Barrens",1,100
"2","Kari Zev, Skyship Raider",1,100
"3","Subtlety",1,100
"4","Gods' Eye, Gate to the Reikai",1,100
"5","Arasta of the Endless Web",2,87.5
"6","Pack Rat",2,87.5
"7","Rakka Mar",2,87.5
"8","Rotting Regisaur",2,87.5
"9","Tasigur, the Golden Fang",1,87.5
"10","Blue Elemental Blast",4,85.7
"11","Peacekeeper",5,83.3
"12","Jolrael, Mwonvuli Recluse",2,82.4
"13","Vindicate",4,81.8
"14","Silverquill Silencer",2,81.8
"15","Sanctifier en-Vec",3,81
"16","Kessig Malcontents",3,80
"17","Rimewood Falls",1,80
"18","Oona's Blackguard",1,80
"19","Edric, Spymaster of Trest",1,80
"20","Varragoth, Bloodsky Sire",1,80
"21","Word of Seizing",1,80
"22","Smuggler's Copter",9,79.4
"23","Shallow Grave",3,78.9
"24","Mox Amber",2,78.9
"25","Fall from Favor",2,78.6
"26","Ignite the Future",6,78.4
"27","Gilded Drake",7,78.3
"28","Jaspera Sentinel",3,77.8
"29","Blossoming Defense",1,77.8
"30","Maralen of the Mornsong",1,77.8
"31","Ifnir Deadlands",1,77.8
"32","Outland Liberator",1,77.8
"33","Maul of the Skyclaves",1,77.8
"34","Archon of Emeria",2,76.9
"35","Enlightened Tutor",10,76.8
"36","Fblthp, the Lost",5,76.5
"37","Krark, the Thumbless",2,76.5
"38","Thorn of Amethyst",2,76.5
"39","Silverbluff Bridge",2,76.5
"40","Vendilion Clique",9,76.4
"41","Tidehollow Sculler",4,76.2
"42","Lim-Dûl's Vault",3,76.2
"43","Piracy Charm",3,76.2
"44","Empty the Warrens",7,76.1
"45","Ichor Wellspring",4,76
"46","Flame Slash",6,75.7
"47","Serum Powder",6,75.6
"48","Children of Korlis",14,75.5
"49","Hazoret the Fervent",10,75
"50","Of One Mind",7,75
